camNum	frameNum	sysClock	buffer
0	26200	929764	1
2	27211	929782	1
0	26201	929797	1
2	27212	929815	1
0	26202	929831	1
2	27213	929847	1
0	26203	929864	1
2	27214	929879	1
0	26204	929897	1
2	27215	929911	1
0	26205	929931	1
2	27216	929959	1
0	26206	929964	1
2	27217	929991	1
0	26207	929997	1
2	27218	930023	1
0	26208	930031	1
2	27219	930055	1
0	26209	930064	1
2	27220	930087	1
0	26210	930097	1
2	27221	930119	1
0	26211	930130	1
2	27222	930151	1
0	26212	930164	1
2	27223	930183	1
0	26213	930197	1
2	27224	930215	1
0	26214	930231	1
2	27225	930247	1
0	26215	930264	1
2	27226	930279	1
0	26216	930298	1
2	27227	930326	1
0	26217	930330	1
2	27228	930359	1
0	26218	930364	1
2	27229	930391	1
0	26219	930397	1
2	27230	930423	1
0	26220	930431	1
2	27231	930455	1
0	26221	930464	11
2	27232	930487	2
0	26222	930498	10
2	27233	930846	2
0	26223	930533	10
2	27234	930847	2
0	26224	930568	10
2	27235	930867	1
0	26225	930602	9
2	27236	930889	1
0	26226	930636	9
2	27237	930930	1
0	26227	930669	8
0	26228	930702	7
2	27238	930953	1
0	26229	930736	7
0	26230	930769	6
2	27239	930985	1
0	26231	930802	6
0	26232	930836	5
0	26233	930877	4
2	27240	931015	1
0	26234	930902	4
0	26235	930937	3
0	26236	930988	2
0	26237	931017	1
0	26238	931053	1
2	27241	931047	1
0	26239	931095	1
2	27242	931095	1
0	26240	931103	1
2	27243	931127	1
0	26241	931132	1
2	27244	931160	1
0	26242	931168	1
2	27245	931193	1
0	26243	931201	1
2	27246	931224	1
0	26244	931235	1
2	27247	931255	1
0	26245	931264	1
2	27248	931286	1
0	26246	931298	1
2	27249	931319	1
0	26247	931331	1
2	27250	931351	1
0	26248	931364	1
2	27251	931383	1
0	26249	931398	1
2	27252	931415	1
0	26250	931431	1
2	27253	931447	1
0	26251	931464	1
2	27254	931495	1
0	26252	931497	1
2	27255	931526	1
0	26253	931529	1
2	27256	931558	1
0	26254	931564	1
2	27257	931590	1
0	26255	931596	1
2	27258	931622	1
0	26256	931629	1
2	27259	931654	1
0	26257	931663	1
2	27260	931686	1
0	26258	931697	1
2	27261	931719	1
0	26259	931732	1
2	27262	931752	1
0	26260	931765	1
2	27263	931783	1
0	26261	931798	1
2	27264	931815	1
0	26262	931832	1
2	27265	931862	1
0	26263	931864	1
2	27266	931894	1
0	26264	931897	1
2	27267	931927	1
0	26265	931932	1
2	27268	931959	1
0	26266	931965	1
2	27269	931991	1
0	26267	931998	1
2	27270	932023	1
0	26268	932031	1
2	27271	932054	1
0	26269	932065	1
2	27272	932087	1
0	26270	932098	1
2	27273	932119	1
0	26271	932132	1
2	27274	932151	1
0	26272	932165	1
0	26273	932198	1
2	27275	932183	1
2	27276	932231	1
0	26274	932230	1
2	27277	932263	1
0	26275	932265	1
2	27278	932294	1
0	26276	932297	1
2	27279	932327	1
0	26277	932332	1
2	27280	932359	1
0	26278	932365	1
2	27281	932391	1
0	26279	932399	1
2	27282	932423	1
0	26280	932432	1
2	27283	932454	1
0	26281	932464	1
2	27284	932486	1
0	26282	932497	1
2	27285	932518	1
0	26283	932530	1
2	27286	932551	1
0	26284	932565	1
2	27287	932583	1
0	26285	932599	1
2	27288	932630	1
0	26286	932631	1
2	27289	932663	1
0	26287	932666	1
2	27290	932694	1
0	26288	932698	1
2	27291	932726	1
0	26289	932731	1
2	27292	932758	1
0	26290	932764	1
2	27293	932790	1
0	26291	932797	1
2	27294	932822	1
0	26292	932832	1
2	27295	932855	1
0	26293	932866	1
2	27296	932886	1
0	26294	932899	1
2	27297	932919	1
0	26295	932932	1
0	26296	932966	1
2	27298	932951	1
2	27299	932999	1
0	26297	932998	1
2	27300	933031	1
0	26298	933032	1
2	27301	933063	1
0	26299	933066	1
2	27302	933095	1
0	26300	933099	1
2	27303	933127	1
0	26301	933132	1
2	27304	933159	1
0	26302	933166	1
2	27305	933190	1
0	26303	933197	1
2	27306	933223	1
0	26304	933232	1
2	27307	933255	1
0	26305	933266	1
2	27308	933287	1
0	26306	933299	1
2	27309	933319	1
0	26307	933333	1
0	26308	933367	1
2	27310	933351	1
2	27311	933398	1
0	26309	933398	1
2	27312	933430	1
0	26310	933431	1
2	27313	933463	1
0	26311	933466	1
2	27314	933495	1
0	26312	933499	1
2	27315	933526	1
0	26313	933531	1
2	27316	933558	1
0	26314	933565	1
2	27317	933591	1
0	26315	933599	1
2	27318	933623	1
0	26316	933632	1
2	27319	933655	1
0	26317	933666	1
2	27320	933686	1
0	26318	933699	1
0	26319	933733	1
2	27321	933719	1
0	26320	933765	1
2	27322	933766	1
2	27323	933799	1
0	26321	933798	1
2	27324	933830	1
0	26322	933831	1
2	27325	933863	1
0	26323	933866	1
2	27326	933895	1
0	26324	933898	1
2	27327	933927	1
0	26325	933933	1
2	27328	933959	1
0	26326	933966	1
2	27329	933990	1
0	26327	933999	1
2	27330	934022	1
0	26328	934032	1
2	27331	934055	1
0	26329	934066	1
2	27332	934087	1
0	26330	934100	1
0	26331	934133	1
2	27333	934119	1
2	27334	934166	1
0	26332	934165	1
2	27335	934199	1
0	26333	934200	1
2	27336	934231	1
0	26334	934233	1
2	27337	934263	1
0	26335	934266	1
2	27338	934295	1
0	26336	934299	1
2	27339	934327	1
0	26337	934333	1
2	27340	934358	1
0	26338	934365	1
2	27341	934390	1
0	26339	934397	1
2	27342	934423	1
0	26340	934433	1
2	27343	934455	1
0	26341	934467	1
0	26342	934500	1
2	27344	934487	1
0	26343	934531	1
2	27345	934534	1
2	27346	934566	1
0	26344	934566	1
2	27347	934600	1
0	26345	934600	1
2	27348	934631	1
0	26346	934633	1
2	27349	934663	1
0	26347	934666	1
2	27350	934695	1
0	26348	934700	1
2	27351	934727	1
0	26349	934733	1
2	27352	934758	1
0	26350	934765	1
2	27353	934790	1
0	26351	934800	1
2	27354	934823	1
0	26352	934835	1
0	26353	934867	1
2	27355	934854	1
0	26354	934898	1
2	27356	934902	1
0	26355	934935	1
2	27357	934935	1
2	27358	934967	1
0	26356	934967	1
2	27359	934999	1
0	26357	935000	1
2	27360	935031	1
0	26358	935034	1
2	27361	935062	1
0	26359	935065	1
2	27362	935094	1
0	26360	935098	1
2	27363	935126	1
0	26361	935131	1
2	27364	935158	1
0	26362	935164	1
2	27365	935190	1
0	26363	935199	1
2	27366	935223	1
0	26364	935233	1
0	26365	935267	1
2	27367	935255	1
0	26366	935298	1
2	27368	935301	1
2	27369	935334	1
0	26367	935332	1
2	27370	935369	1
0	26368	935370	1
2	27371	935401	1
0	26369	935402	1
2	27372	935431	1
0	26370	935434	1
2	27373	935463	1
0	26371	935467	1
2	27374	935495	1
0	26372	935500	1
2	27375	935527	1
0	26373	935534	1
2	27376	935559	1
0	26374	935567	1
2	27377	935591	1
0	26375	935601	1
0	26376	935633	1
2	27378	935623	1
0	26377	935665	1
2	27379	935671	1
0	26378	935701	1
2	27380	935703	1
0	26379	935734	1
2	27381	935735	1
2	27382	935768	1
0	26380	935768	1
2	27383	935799	1
0	26381	935801	1
2	27384	935831	1
0	26382	935834	1
2	27385	935863	1
0	26383	935867	1
2	27386	935895	1
0	26384	935901	1
2	27387	935927	1
0	26385	935934	1
2	27388	935959	1
0	26386	935967	1
2	27389	935991	1
0	26387	936001	1
0	26388	936034	1
2	27390	936023	1
0	26389	936066	1
2	27391	936070	1
0	26390	936100	1
2	27392	936102	1
2	27393	936136	1
0	26391	936135	1
2	27394	936168	1
0	26392	936169	1
2	27395	936199	1
0	26393	936200	1
2	27396	936231	1
0	26394	936234	1
2	27397	936262	1
0	26395	936267	1
2	27398	936294	1
0	26396	936299	1
2	27399	936326	1
0	26397	936332	1
2	27400	936357	1
0	26398	936367	1
0	26399	936401	1
2	27401	936390	1
0	26400	936431	1
2	27402	936439	1
0	26401	936466	1
2	27403	936470	1
0	26402	936501	1
2	27404	936503	1
0	26403	936535	1
2	27405	936535	1
2	27406	936568	1
0	26404	936568	1
2	27407	936599	1
0	26405	936601	1
2	27408	936631	1
0	26406	936634	1
2	27409	936663	1
0	26407	936667	1
2	27410	936695	1
0	26408	936701	1
2	27411	936727	1
0	26409	936734	1
2	27412	936759	1
0	26410	936768	1
0	26411	936800	1
2	27413	936791	1
0	26412	936832	1
2	27414	936838	1
0	26413	936864	1
2	27415	936869	1
0	26414	936901	1
2	27416	936903	1
2	27417	936935	1
0	26415	936935	1
2	27418	936968	1
0	26416	936969	1
2	27419	936999	1
0	26417	937001	1
2	27420	937031	1
0	26418	937035	1
2	27421	937063	1
0	26419	937068	1
2	27422	937095	1
0	26420	937101	1
2	27423	937127	1
0	26421	937135	1
0	26422	937168	1
2	27424	937159	1
0	26423	937202	1
2	27425	937207	1
0	26424	937236	1
2	27426	937239	1
0	26425	937268	1
2	27427	937271	1
0	26426	937302	1
2	27428	937303	1
2	27429	937335	1
0	26427	937335	1
2	27430	937369	1
0	26428	937369	1
2	27431	937399	1
0	26429	937402	1
2	27432	937431	1
0	26430	937435	1
2	27433	937463	1
0	26431	937468	1
2	27434	937495	1
0	26432	937502	1
0	26433	937535	1
2	27435	937527	1
0	26434	937566	1
2	27436	937574	1
0	26435	937601	1
2	27437	937606	1
0	26436	937635	1
2	27438	937639	1
0	26437	937668	1
2	27439	937671	1
2	27440	937703	1
0	26438	937702	1
2	27441	937736	1
0	26439	937736	1
2	27442	937768	1
0	26440	937769	1
2	27443	937798	1
0	26441	937801	1
2	27444	937830	1
0	26442	937832	1
2	27445	937862	1
0	26443	937867	1
2	27446	937895	1
0	26444	937902	1
0	26445	937934	1
2	27447	937926	1
0	26446	937969	1
2	27448	937974	1
0	26447	938001	1
2	27449	938006	1
0	26448	938035	1
2	27450	938039	1
0	26449	938069	1
2	27451	938071	1
2	27452	938103	1
0	26450	938102	1
2	27453	938135	1
0	26451	938136	1
2	27454	938167	1
0	26452	938168	1
2	27455	938198	1
0	26453	938201	1
2	27456	938230	1
0	26454	938234	1
2	27457	938262	1
0	26455	938267	1
0	26456	938302	1
2	27458	938295	1
0	26457	938335	1
2	27459	938343	1
0	26458	938369	1
2	27460	938375	1
0	26459	938403	1
2	27461	938407	1
0	26460	938436	1
2	27462	938438	1
0	26461	938467	1
2	27463	938470	1
2	27464	938502	1
0	26462	938502	1
2	27465	938536	1
0	26463	938536	1
2	27466	938568	1
0	26464	938570	1
2	27467	938599	1
0	26465	938603	1
2	27468	938630	1
0	26466	938635	1
2	27469	938662	1
0	26467	938668	1
0	26468	938700	1
2	27470	938694	1
0	26469	938733	1
2	27471	938741	1
0	26470	938766	1
2	27472	938773	1
0	26471	938799	1
2	27473	938805	1
0	26472	938833	1
2	27474	938837	1
0	26473	938868	1
2	27475	938870	1
0	26474	938900	1
2	27476	938901	1
2	27477	938935	1
0	26475	938934	1
2	27478	938966	1
0	26476	938966	1
2	27479	938998	1
0	26477	939000	1
2	27480	939029	1
0	26478	939033	1
0	26479	939067	1
2	27481	939061	1
0	26480	939100	1
2	27482	939109	1
0	26481	939133	1
2	27483	939141	1
0	26482	939166	1
2	27484	939173	1
0	26483	939199	1
2	27485	939205	1
0	26484	939233	1
2	27486	939237	1
0	26485	939266	1
2	27487	939269	1
0	26486	939299	1
2	27488	939301	1
2	27489	939334	1
0	26487	939333	1
2	27490	939366	1
0	26488	939367	1
2	27491	939398	1
0	26489	939400	1
2	27492	939429	1
0	26490	939433	1
0	26491	939466	1
2	27493	939461	1
0	26492	939499	1
2	27494	939509	1
0	26493	939533	1
2	27495	939541	1
0	26494	939566	1
2	27496	939573	1
0	26495	939600	1
2	27497	939605	1
0	26496	939633	1
2	27498	939637	1
0	26497	939667	1
2	27499	939669	1
0	26498	939700	1
2	27500	939701	1
2	27501	939734	1
0	26499	939733	1
2	27502	939766	1
0	26500	939767	1
2	27503	939797	1
0	26501	939800	1
0	26502	939833	1
2	27504	939829	1
0	26503	939867	1
2	27505	939877	1
0	26504	939903	1
2	27506	939911	1
0	26505	939937	1
2	27507	939943	1
0	26506	939969	1
2	27508	939975	1
0	26507	940001	1
2	27509	940006	1
0	26508	940036	1
2	27510	940039	1
0	26509	940068	1
2	27511	940070	1
2	27512	940102	1
0	26510	940101	1
2	27513	940134	1
0	26511	940134	1
2	27514	940166	1
0	26512	940167	1
0	26513	940200	1
2	27515	940197	1
0	26514	940234	1
2	27516	940245	1
0	26515	940267	1
2	27517	940278	1
0	26516	940301	1
2	27518	940310	1
0	26517	940336	1
2	27519	940343	1
0	26518	940369	1
2	27520	940374	1
0	26519	940403	1
2	27521	940407	1
0	26520	940435	1
2	27522	940438	1
0	26521	940467	1
2	27523	940469	1
2	27524	940501	1
0	26522	940500	1
2	27525	940534	1
0	26523	940534	1
2	27526	940567	1
0	26524	940571	1
0	26525	940603	1
2	27527	940599	1
0	26526	940634	1
2	27528	940646	1
0	26527	940669	1
2	27529	940678	1
0	26528	940702	1
2	27530	940710	1
0	26529	940734	1
2	27531	940742	1
0	26530	940767	1
2	27532	940774	1
0	26531	940801	1
2	27533	940806	1
0	26532	940835	1
2	27534	940838	1
2	27535	940870	1
0	26533	940869	1
2	27536	940903	1
0	26534	940903	1
2	27537	940935	1
0	26535	940937	1
0	26536	940969	1
2	27538	940966	1
0	26537	941001	1
2	27539	941014	1
0	26538	941035	1
2	27540	941045	1
0	26539	941070	1
2	27541	941078	1
0	26540	941104	1
2	27542	941111	1
0	26541	941135	1
2	27543	941142	1
0	26542	941169	1
2	27544	941174	1
0	26543	941202	1
2	27545	941206	1
0	26544	941234	1
2	27546	941237	1
0	26545	941267	1
2	27547	941270	1
2	27548	941301	1
0	26546	941301	1
2	27549	941334	1
0	26547	941335	1
0	26548	941369	1
2	27550	941366	1
0	26549	941401	1
2	27551	941413	1
0	26550	941434	1
2	27552	941445	1
0	26551	941467	1
2	27553	941477	1
0	26552	941500	1
2	27554	941509	1
0	26553	941534	1
2	27555	941541	1
0	26554	941568	1
2	27556	941573	1
0	26555	941601	1
2	27557	941605	1
0	26556	941634	1
2	27558	941637	1
0	26557	941667	1
2	27559	941669	1
2	27560	941702	1
0	26558	941701	1
0	26559	941735	1
2	27561	941734	1
0	26560	941767	1
2	27562	941781	1
0	26561	941801	1
2	27563	941813	1
0	26562	941835	1
2	27564	941846	1
0	26563	941867	1
2	27565	941877	1
0	26564	941901	1
2	27566	941909	1
0	26565	941935	1
2	27567	941942	1
0	26566	941969	1
2	27568	941974	1
0	26567	942004	1
2	27569	942007	1
0	26568	942035	1
2	27570	942038	1
0	26569	942067	1
2	27571	942069	1
2	27572	942101	1
0	26570	942101	1
0	26571	942134	1
2	27573	942133	1
0	26572	942168	1
2	27574	942182	1
0	26573	942201	1
2	27575	942213	1
0	26574	942234	1
2	27576	942245	1
0	26575	942267	1
2	27577	942277	1
0	26576	942301	1
2	27578	942309	1
0	26577	942336	1
2	27579	942342	1
0	26578	942370	1
2	27580	942374	1
0	26579	942401	1
2	27581	942406	1
0	26580	942435	1
2	27582	942437	1
0	26581	942468	1
2	27583	942469	1
0	26582	942501	1
2	27584	942502	1
0	26583	942534	1
2	27585	942549	1
0	26584	942567	1
2	27586	942581	1
0	26585	942601	1
2	27587	942613	1
0	26586	942635	1
2	27588	942645	1
0	26587	942668	1
2	27589	942678	1
0	26588	942703	1
2	27590	942711	1
0	26589	942735	1
2	27591	942741	1
0	26590	942769	1
2	27592	942774	1
0	26591	942801	1
2	27593	942805	1
0	26592	942834	1
2	27594	942837	1
0	26593	942869	1
2	27595	942870	1
0	26594	942902	1
2	27596	942918	1
0	26595	942937	1
2	27597	942950	1
0	26596	942969	1
2	27598	942982	1
0	26597	943003	1
2	27599	943014	1
0	26598	943036	1
2	27600	943045	1
0	26599	943069	1
2	27601	943078	1
0	26600	943102	1
2	27602	943110	1
0	26601	943135	1
2	27603	943142	1
0	26602	943168	1
2	27604	943173	1
0	26603	943203	1
2	27605	943206	1
2	27606	943238	1
0	26604	943237	1
0	26605	943271	1
2	27607	943271	1
0	26606	943301	1
2	27608	943318	1
0	26607	943335	1
2	27609	943349	1
0	26608	943369	1
2	27610	943382	1
0	26609	943403	1
2	27611	943415	1
0	26610	943438	1
2	27612	943447	1
0	26611	943472	1
2	27613	943479	1
0	26612	943505	1
2	27614	943510	1
0	26613	943537	1
2	27615	943542	1
0	26614	943570	1
2	27616	943574	1
0	26615	943604	1
2	27617	943606	1
0	26616	943635	1
2	27618	943637	1
0	26617	943668	1
2	27619	943685	1
0	26618	943701	1
2	27620	943717	1
0	26619	943735	1
2	27621	943749	1
0	26620	943769	1
2	27622	943782	1
0	26621	943804	1
2	27623	943814	1
0	26622	943838	1
2	27624	943847	1
0	26623	943871	1
2	27625	943878	1
0	26624	943903	1
2	27626	943910	1
0	26625	943935	1
2	27627	943941	1
0	26626	943969	1
2	27628	943974	1
0	26627	944002	1
2	27629	944006	1
0	26628	944035	1
2	27630	944037	1
0	26629	944068	1
2	27631	944085	1
0	26630	944102	1
2	27632	944117	1
0	26631	944135	1
2	27633	944149	1
0	26632	944169	1
2	27634	944181	1
0	26633	944202	1
2	27635	944215	1
0	26634	944239	1
2	27636	944247	1
0	26635	944272	1
2	27637	944279	1
0	26636	944303	1
2	27638	944311	1
0	26637	944338	1
2	27639	944342	1
0	26638	944371	1
2	27640	944374	1
0	26639	944402	1
2	27641	944406	1
0	26640	944435	1
2	27642	944453	1
0	26641	944469	1
2	27643	944485	1
0	26642	944502	1
2	27644	944517	1
0	26643	944535	1
2	27645	944549	1
0	26644	944570	1
2	27646	944582	1
0	26645	944603	1
2	27647	944614	1
0	26646	944636	1
2	27648	944645	1
0	26647	944669	1
2	27649	944677	1
0	26648	944702	1
2	27650	944709	1
0	26649	944736	1
2	27651	944741	1
0	26650	944769	1
2	27652	944775	1
0	26651	944805	1
2	27653	944806	1
0	26652	944838	1
2	27654	944854	1
0	26653	944869	1
2	27655	944885	1
0	26654	944902	1
2	27656	944917	1
0	26655	944936	1
2	27657	944950	1
0	26656	944972	1
2	27658	944983	1
0	26657	945004	1
2	27659	945014	1
0	26658	945038	1
2	27660	945046	1
0	26659	945073	1
2	27661	945079	1
0	26660	945106	1
2	27662	945110	1
0	26661	945137	1
2	27663	945142	1
0	26662	945172	1
2	27664	945175	1
0	26663	945204	1
2	27665	945222	1
0	26664	945237	1
2	27666	945254	1
0	26665	945270	1
2	27667	945285	1
0	26666	945304	1
2	27668	945318	1
0	26667	945337	1
2	27669	945350	1
0	26668	945372	1
2	27670	945382	1
0	26669	945406	1
2	27671	945415	1
0	26670	945439	1
2	27672	945447	1
0	26671	945471	1
2	27673	945478	1
0	26672	945502	1
2	27674	945509	1
0	26673	945536	1
2	27675	945541	1
0	26674	945572	1
2	27676	945589	1
0	26675	945602	1
2	27677	945621	1
0	26676	945636	1
2	27678	945653	1
0	26677	945670	1
2	27679	945686	1
0	26678	945704	1
2	27680	945717	1
0	26679	945737	1
2	27681	945750	1
0	26680	945770	1
2	27682	945782	1
0	26681	945803	1
2	27683	945814	1
0	26682	945839	1
2	27684	945846	1
0	26683	945872	1
2	27685	945878	1
0	26684	945904	1
2	27686	945910	1
0	26685	945937	1
2	27687	945942	1
0	26686	945971	1
2	27688	945990	1
0	26687	946004	1
2	27689	946023	1
0	26688	946040	1
2	27690	946055	1
0	26689	946073	1
2	27691	946086	1
0	26690	946106	1
2	27692	946119	1
0	26691	946138	1
2	27693	946150	1
0	26692	946171	1
2	27694	946182	1
0	26693	946205	1
2	27695	946214	1
0	26694	946237	1
2	27696	946245	1
0	26695	946270	1
2	27697	946278	1
0	26696	946304	1
2	27698	946309	1
0	26697	946336	1
2	27699	946357	1
0	26698	946370	1
2	27700	946389	1
0	26699	946404	1
2	27701	946422	1
0	26700	946439	1
2	27702	946455	1
0	26701	946473	1
2	27703	946487	1
0	26702	946506	1
2	27704	946518	1
0	26703	946538	1
2	27705	946551	1
0	26704	946574	1
2	27706	946583	1
0	26705	946606	1
2	27707	946614	1
0	26706	946638	1
2	27708	946646	1
0	26707	946672	1
2	27709	946679	1
0	26708	946705	1
2	27710	946710	1
0	26709	946737	1
2	27711	946758	1
0	26710	946771	1
2	27712	946790	1
0	26711	946805	1
2	27713	946823	1
0	26712	946840	1
2	27714	946855	1
0	26713	946873	1
2	27715	946887	1
0	26714	946906	1
2	27716	946919	1
0	26715	946940	1
2	27717	946951	1
0	26716	946972	1
2	27718	946982	1
0	26717	947005	1
2	27719	947014	1
0	26718	947037	1
2	27720	947045	1
0	26719	947071	1
2	27721	947077	1
0	26720	947104	1
2	27722	947126	1
0	26721	947138	1
2	27723	947158	1
0	26722	947174	1
2	27724	947191	1
0	26723	947207	1
2	27725	947223	1
0	26724	947240	1
2	27726	947255	1
0	26725	947272	1
2	27727	947286	1
0	26726	947305	1
2	27728	947318	1
0	26727	947338	1
2	27729	947350	1
0	26728	947374	1
2	27730	947383	1
0	26729	947407	1
2	27731	947414	1
0	26730	947439	1
2	27732	947447	1
0	26731	947474	1
2	27733	947495	1
0	26732	947507	1
2	27734	947527	1
0	26733	947541	1
2	27735	947558	1
0	26734	947572	1
2	27736	947590	1
0	26735	947606	1
2	27737	947622	1
0	26736	947639	1
2	27738	947655	1
0	26737	947674	1
2	27739	947686	1
0	26738	947706	1
2	27740	947718	1
0	26739	947740	1
2	27741	947751	1
0	26740	947773	1
2	27742	947782	1
0	26741	947805	1
2	27743	947814	1
0	26742	947839	1
2	27744	947846	1
0	26743	947871	1
2	27745	947893	1
0	26744	947904	1
2	27746	947925	1
0	26745	947937	1
2	27747	947957	1
0	26746	947971	1
2	27748	947989	1
0	26747	948004	1
2	27749	948021	1
0	26748	948037	1
2	27750	948053	1
0	26749	948071	1
2	27751	948085	1
0	26750	948106	1
2	27752	948118	1
0	26751	948138	1
2	27753	948149	1
0	26752	948173	1
2	27754	948182	1
0	26753	948207	1
2	27755	948214	1
0	26754	948241	1
2	27756	948263	1
0	26755	948274	1
2	27757	948294	1
0	26756	948306	1
2	27758	948326	1
0	26757	948340	1
2	27759	948358	1
0	26758	948374	1
2	27760	948391	1
0	26759	948407	1
2	27761	948423	1
0	26760	948439	1
2	27762	948454	1
0	26761	948473	1
2	27763	948486	1
0	26762	948505	1
2	27764	948517	1
0	26763	948537	1
2	27765	948549	1
0	26764	948571	1
2	27766	948581	1
0	26765	948605	1
2	27767	948613	1
0	26766	948638	1
2	27768	948661	1
0	26767	948671	1
2	27769	948693	1
0	26768	948704	1
2	27770	948725	1
0	26769	948739	1
2	27771	948758	1
0	26770	948772	1
2	27772	948790	1
0	26771	948807	1
2	27773	948823	1
0	26772	948841	1
2	27774	948855	1
0	26773	948875	1
2	27775	948886	1
0	26774	948907	1
2	27776	948919	1
0	26775	948941	1
2	27777	948951	1
0	26776	948975	1
2	27778	948983	1
0	26777	949006	1
2	27779	949029	1
0	26778	949038	1
2	27780	949061	1
0	26779	949072	1
2	27781	949093	1
0	26780	949105	1
2	27782	949125	1
0	26781	949138	1
2	27783	949157	1
0	26782	949172	1
2	27784	949191	1
0	26783	949208	1
2	27785	949223	1
0	26784	949241	1
2	27786	949255	1
0	26785	949275	1
2	27787	949287	1
0	26786	949308	1
2	27788	949319	1
0	26787	949342	1
2	27789	949351	1
0	26788	949374	1
2	27790	949382	1
0	26789	949407	1
2	27791	949430	1
0	26790	949440	1
2	27792	949462	1
0	26791	949473	1
2	27793	949493	1
0	26792	949505	1
2	27794	949525	1
0	26793	949538	1
2	27795	949557	1
0	26794	949572	1
2	27796	949590	1
0	26795	949606	1
2	27797	949623	1
0	26796	949642	1
2	27798	949655	1
0	26797	949675	1
2	27799	949687	1
0	26798	949708	1
2	27800	949719	1
0	26799	949741	1
2	27801	949750	1
0	26800	949773	1
2	27802	949798	1
0	26801	949805	1
2	27803	949830	1
0	26802	949838	1
2	27804	949861	1
0	26803	949872	1
2	27805	949893	1
0	26804	949905	1
2	27806	949925	1
0	26805	949938	1
2	27807	949957	1
0	26806	949972	1
2	27808	949989	1
0	26807	950005	1
2	27809	950021	1
0	26808	950038	1
2	27810	950053	1
0	26809	950072	1
2	27811	950085	1
0	26810	950105	1
2	27812	950117	1
0	26811	950142	1
2	27813	950166	1
0	26812	950174	1
2	27814	950198	1
0	26813	950207	1
2	27815	950230	1
0	26814	950242	1
2	27816	950263	1
0	26815	950275	1
2	27817	950295	1
0	26816	950308	1
2	27818	950327	1
0	26817	950342	1
2	27819	950359	1
0	26818	950375	1
2	27820	950391	1
0	26819	950409	1
2	27821	950422	1
0	26820	950440	1
2	27822	950454	1
0	26821	950473	1
2	27823	950486	1
0	26822	950508	1
2	27824	950518	1
0	26823	950540	1
2	27825	950566	1
0	26824	950574	1
2	27826	950599	1
0	26825	950608	1
2	27827	950630	1
0	26826	950640	1
2	27828	950661	1
0	26827	950672	1
2	27829	950693	1
0	26828	950705	1
2	27830	950725	1
0	26829	950740	1
2	27831	950758	1
0	26830	950774	1
2	27832	950790	1
0	26831	950808	1
2	27833	950822	1
0	26832	950842	1
2	27834	950855	1
0	26833	950875	1
2	27835	950886	1
0	26834	950905	1
2	27836	950933	1
0	26835	950940	1
2	27837	950965	1
0	26836	950973	1
2	27838	950998	1
0	26837	951007	1
2	27839	951031	1
0	26838	951043	1
2	27840	951062	1
0	26839	951074	1
2	27841	951094	1
0	26840	951108	1
2	27842	951126	1
0	26841	951142	1
2	27843	951159	1
0	26842	951176	1
2	27844	951191	1
0	26843	951210	1
2	27845	951223	1
0	26844	951243	1
2	27846	951255	1
0	26845	951276	1
2	27847	951287	1
0	26846	951310	1
2	27848	951335	1
0	26847	951341	1
2	27849	951367	1
0	26848	951376	1
2	27850	951399	1
0	26849	951410	1
2	27851	951430	1
0	26850	951443	1
2	27852	951463	1
0	26851	951476	1
2	27853	951495	1
0	26852	951510	1
2	27854	951527	1
0	26853	951543	1
2	27855	951559	1
0	26854	951574	1
2	27856	951589	1
0	26855	951606	1
2	27857	951621	1
0	26856	951640	1
2	27858	951653	1
0	26857	951673	1
2	27859	951701	1
0	26858	951706	1
2	27860	951733	1
0	26859	951739	1
2	27861	951765	1
0	26860	951773	1
2	27862	951797	1
0	26861	951806	1
2	27863	951829	1
0	26862	951840	1
2	27864	951862	1
0	26863	951873	1
2	27865	951893	1
0	26864	951906	1
2	27866	951925	1
0	26865	951942	1
2	27867	951957	1
0	26866	951973	1
2	27868	951989	1
0	26867	952006	1
2	27869	952021	1
0	26868	952040	1
2	27870	952054	1
0	26869	952074	1
2	27871	952101	1
0	26870	952106	1
2	27872	952133	1
0	26871	952140	1
2	27873	952165	1
0	26872	952173	1
2	27874	952197	1
0	26873	952206	1
2	27875	952229	1
0	26874	952240	1
2	27876	952262	1
0	26875	952273	1
2	27877	952293	1
0	26876	952307	1
2	27878	952325	1
0	26877	952340	1
2	27879	952357	1
0	26878	952374	1
2	27880	952390	1
0	26879	952408	1
2	27881	952422	1
0	26880	952440	1
2	27882	952469	1
0	26881	952473	1
2	27883	952503	1
0	26882	952509	1
2	27884	952535	1
0	26883	952544	1
2	27885	952567	1
0	26884	952576	1
2	27886	952598	1
0	26885	952609	1
2	27887	952630	1
0	26886	952643	1
2	27888	952662	1
0	26887	952674	1
2	27889	952694	1
0	26888	952707	1
2	27890	952726	1
0	26889	952740	1
2	27891	952758	1
0	26890	952775	1
2	27892	952790	1
0	26891	952807	1
2	27893	952838	1
0	26892	952841	1
2	27894	952870	1
0	26893	952875	1
2	27895	952902	1
0	26894	952908	1
2	27896	952934	1
0	26895	952941	1
2	27897	952966	1
0	26896	952975	1
2	27898	952998	1
0	26897	953007	1
2	27899	953030	1
0	26898	953041	1
2	27900	953062	1
0	26899	953074	1
2	27901	953093	1
0	26900	953107	1
2	27902	953125	1
0	26901	953141	1
2	27903	953157	1
0	26902	953174	1
2	27904	953189	1
0	26903	953207	1
