framenumber,cam0_frame,cam0_sysclock,cam2_frame,cam2_sysclock
865,865.0,28782.0,865,28853
866,866.0,28816.0,866,28886
867,867.0,28849.0,867,28917
868,868.0,28883.0,868,28949
869,869.0,28915.0,869,28981
870,870.0,28949.0,870,29030
871,871.0,28982.0,871,29062
872,872.0,29016.0,872,29094
873,873.0,29050.0,873,29125
874,874.0,29083.0,874,29157
875,875.0,29116.0,875,29189
876,876.0,29149.0,876,29222
877,877.0,29183.0,877,29254
878,878.0,29217.0,878,29287
879,879.0,29249.0,879,29319
880,880.0,29287.0,880,29351
881,881.0,29318.0,881,29382
882,882.0,29352.0,882,29429
883,883.0,29384.0,883,29461
884,884.0,29416.0,884,29493
885,885.0,29449.0,885,29526
886,886.0,29483.0,886,29558
887,887.0,29519.0,887,29589
888,888.0,29550.0,888,29621
889,889.0,29582.0,889,29653
890,890.0,29616.0,890,29685
891,891.0,29649.0,891,29717
892,892.0,29683.0,892,29750
893,893.0,29716.0,893,29797
894,894.0,29749.0,894,29829
895,895.0,29783.0,895,29861
896,896.0,29816.0,896,29893
897,897.0,29850.0,897,29925
898,898.0,29883.0,898,29957
899,899.0,29916.0,899,29990
900,900.0,29950.0,900,30022
901,901.0,29983.0,901,30054
902,902.0,30017.0,902,30086
903,903.0,30052.0,903,30117
904,904.0,30084.0,904,30149
905,905.0,30116.0,905,30197
906,906.0,30150.0,906,30230
907,907.0,30185.0,907,30261
908,908.0,30216.0,908,30293
909,909.0,30250.0,909,30326
910,910.0,30283.0,910,30359
911,911.0,30317.0,911,30390
912,912.0,30352.0,912,30422
913,913.0,30384.0,913,30453
914,914.0,30418.0,914,30486
915,915.0,30450.0,915,30517
916,916.0,30483.0,916,30565
917,917.0,30517.0,917,30597
918,918.0,30550.0,918,30629
919,919.0,30583.0,919,30661
920,920.0,30616.0,920,30693
921,921.0,30650.0,921,30726
922,922.0,30684.0,922,30758
923,923.0,30717.0,923,30790
924,924.0,30751.0,924,30821
925,925.0,30784.0,925,30854
926,926.0,30817.0,926,30885
927,927.0,30850.0,927,30933
928,928.0,30883.0,928,30965
929,929.0,30917.0,929,30997
930,930.0,30950.0,930,31030
931,931.0,30983.0,931,31062
932,932.0,31018.0,932,31094
933,933.0,31052.0,933,31125
934,934.0,31085.0,934,31157
935,935.0,31117.0,935,31190
936,936.0,31150.0,936,31222
937,937.0,31184.0,937,31254
938,938.0,31218.0,938,31286
939,939.0,31252.0,939,31334
940,940.0,31284.0,940,31366
941,941.0,31317.0,941,31399
942,942.0,31353.0,942,31430
943,943.0,31387.0,943,31463
944,944.0,31419.0,944,31494
945,945.0,31454.0,945,31526
946,946.0,31487.0,946,31558
947,947.0,31518.0,947,31589
948,948.0,31551.0,948,31621
949,949.0,31584.0,949,31653
950,950.0,31617.0,950,31701
951,951.0,31650.0,951,31734
952,952.0,31684.0,952,31767
953,953.0,31717.0,953,31798
954,954.0,31754.0,954,31830
955,955.0,31787.0,955,31862
956,956.0,31819.0,956,31894
957,957.0,31850.0,957,31925
958,958.0,31884.0,958,31957
959,959.0,31917.0,959,31989
960,960.0,31950.0,960,32021
961,961.0,31984.0,961,32053
962,962.0,32017.0,962,32102
963,963.0,32051.0,963,32134
964,964.0,32084.0,964,32166
965,965.0,32118.0,965,32198
966,966.0,32152.0,966,32231
967,967.0,32185.0,967,32262
968,968.0,32219.0,968,32293
969,969.0,32254.0,969,32325
970,970.0,32286.0,970,32357
971,971.0,32317.0,971,32390
972,972.0,32351.0,972,32423
973,973.0,32385.0,973,32470
974,974.0,32421.0,974,32503
975,975.0,32454.0,975,32535
976,976.0,32488.0,976,32567
977,977.0,32519.0,977,32599
978,978.0,32554.0,978,32629
979,979.0,32588.0,979,32661
980,980.0,32619.0,980,32693
981,981.0,32651.0,981,32725
982,982.0,32685.0,982,32757
983,983.0,32718.0,983,32789
984,984.0,32751.0,984,32821
985,985.0,32784.0,985,32869
986,986.0,32818.0,986,32901
987,987.0,32851.0,987,32935
988,988.0,32885.0,988,32967
989,989.0,32918.0,989,32998
990,990.0,32955.0,990,33030
991,991.0,32986.0,991,33062
992,992.0,33019.0,992,33094
993,993.0,33054.0,993,33126
994,994.0,33087.0,994,33158
995,995.0,33119.0,995,33189
996,996.0,33152.0,996,33237
997,997.0,33185.0,997,33269
998,998.0,33218.0,998,33303
999,999.0,33252.0,999,33334
1000,1000.0,33286.0,1000,33366
1001,1001.0,33319.0,1001,33398
1002,1002.0,33353.0,1002,33431
1003,1003.0,33387.0,1003,33463
1004,1004.0,33421.0,1004,33494
1005,1005.0,33455.0,1005,33525
1006,1006.0,33488.0,1006,33557
1007,1007.0,33519.0,1007,33605
1008,1008.0,33552.0,1008,33639
1009,1009.0,33585.0,1009,33671
1010,1010.0,33618.0,1010,33703
1011,1011.0,33655.0,1011,33734
1012,1012.0,33689.0,1012,33767
1013,1013.0,33722.0,1013,33798
1014,1014.0,33753.0,1014,33830
1015,1015.0,33787.0,1015,33861
1016,1016.0,33818.0,1016,33893
1017,1017.0,33852.0,1017,33927
1018,1018.0,33885.0,1018,33958
1019,1019.0,33922.0,1019,34005
1020,1020.0,33953.0,1020,34037
1021,1021.0,33986.0,1021,34070
1022,1022.0,34018.0,1022,34102
1023,1023.0,34052.0,1023,34135
1024,1024.0,34086.0,1024,34166
1025,1025.0,34123.0,1025,34198
1026,1026.0,34155.0,1026,34230
1027,1027.0,34186.0,1027,34262
1028,1028.0,34220.0,1028,34294
1029,1029.0,34252.0,1029,34325
1030,1030.0,34286.0,1030,34373
1031,1031.0,34319.0,1031,34406
1032,1032.0,34353.0,1032,34437
1033,1033.0,34385.0,1033,34469
1034,1034.0,34419.0,1034,34501
1035,1035.0,34452.0,1035,34534
1036,1036.0,34485.0,1036,34566
1037,1037.0,34519.0,1037,34598
1038,1038.0,34553.0,1038,34630
1039,1039.0,34588.0,1039,34662
1040,1040.0,34619.0,1040,34693
1041,1041.0,34653.0,1041,34726
1042,1042.0,34687.0,1042,34773
1043,1043.0,34719.0,1043,34806
1044,1044.0,34753.0,1044,34838
1045,1045.0,34785.0,1045,34870
1046,1046.0,34819.0,1046,34902
1047,1047.0,34853.0,1047,34934
1048,1048.0,34886.0,1048,34965
1049,1049.0,34920.0,1049,34997
1050,1050.0,34953.0,1050,35029
1051,1051.0,34986.0,1051,35061
1052,1052.0,35019.0,1052,35093
1053,1053.0,35052.0,1053,35142
1054,1054.0,35086.0,1054,35174
1055,1055.0,35119.0,1055,35207
1056,1056.0,35153.0,1056,35239
1057,1057.0,35188.0,1057,35271
1058,1058.0,35223.0,1058,35303
1059,1059.0,35256.0,1059,35334
1060,1060.0,35290.0,1060,35366
1061,1061.0,35321.0,1061,35398
1062,1062.0,35354.0,1062,35430
1063,1063.0,35388.0,1063,35461
1064,1064.0,35421.0,1064,35493
1065,1065.0,35453.0,1065,35542
1066,1066.0,35486.0,1066,35574
1067,1067.0,35520.0,1067,35605
1068,1068.0,35554.0,1068,35637
1069,1069.0,35586.0,1069,35669
1070,1070.0,35619.0,1070,35701
1071,1071.0,35653.0,1071,35733
1072,1072.0,35686.0,1072,35765
1073,1073.0,35719.0,1073,35797
1074,1074.0,35753.0,1074,35829
1075,1075.0,35786.0,1075,35862
1076,1076.0,35819.0,1076,35910
1077,1077.0,35855.0,1077,35942
1078,1078.0,35886.0,1078,35974
1079,1079.0,35920.0,1079,36006
1080,1080.0,35953.0,1080,36038
1081,1081.0,35987.0,1081,36070
1082,1082.0,36020.0,1082,36102
1083,1083.0,36053.0,1083,36134
1084,1084.0,36088.0,1084,36166
1085,1085.0,36121.0,1085,36199
1086,1086.0,36154.0,1086,36230
1087,1087.0,36189.0,1087,36278
1088,1088.0,36223.0,1088,36310
1089,1089.0,36255.0,1089,36341
1090,1090.0,36287.0,1090,36373
1091,1091.0,36321.0,1091,36406
1092,1092.0,36353.0,1092,36438
1093,1093.0,36387.0,1093,36471
1094,1094.0,36421.0,1094,36503
1095,1095.0,36456.0,1095,36535
1096,1096.0,36490.0,1096,36566
1097,1097.0,36524.0,1097,36598
1098,1098.0,36556.0,1098,36629
1099,1099.0,36587.0,1099,36678
1100,1100.0,36620.0,1100,36710
1101,1101.0,36653.0,1101,36741
1102,1102.0,36687.0,1102,36773
1103,1103.0,36720.0,1103,36807
1104,1104.0,36753.0,1104,36838
1105,1105.0,36790.0,1105,36871
1106,1106.0,36823.0,1106,36903
1107,1107.0,36855.0,1107,36935
1108,1108.0,36889.0,1108,36966
1109,1109.0,36923.0,1109,36998
1110,1110.0,36956.0,1110,37046
1111,1111.0,36988.0,1111,37077
1112,1112.0,37021.0,1112,37110
1113,1113.0,37054.0,1113,37141
1114,1114.0,37087.0,1114,37174
1115,1115.0,37121.0,1115,37206
1116,1116.0,37156.0,1116,37238
1117,1117.0,37190.0,1117,37269
1118,1118.0,37222.0,1118,37301
1119,1119.0,37254.0,1119,37333
1120,1120.0,37287.0,1120,37365
1121,1121.0,37320.0,1121,37397
1122,1122.0,37355.0,1122,37446
1123,1123.0,37387.0,1123,37478
1124,1124.0,37422.0,1124,37510
1125,1125.0,37454.0,1125,37541
1126,1126.0,37489.0,1126,37573
1127,1127.0,37521.0,1127,37606
1128,1128.0,37554.0,1128,37638
1129,1129.0,37587.0,1129,37670
1130,1130.0,37622.0,1130,37701
1131,1131.0,37655.0,1131,37734
1132,1132.0,37688.0,1132,37765
1133,1133.0,37721.0,1133,37814
1134,1134.0,37755.0,1134,37845
1135,1135.0,37788.0,1135,37878
1136,1136.0,37821.0,1136,37909
1137,1137.0,37855.0,1137,37941
1138,1138.0,37888.0,1138,37974
1139,1139.0,37922.0,1139,38006
1140,1140.0,37955.0,1140,38039
1141,1141.0,37990.0,1141,38071
1142,1142.0,38024.0,1142,38102
1143,1143.0,38057.0,1143,38134
1144,1144.0,38090.0,1144,38166
1145,1145.0,38122.0,1145,38213
1146,1146.0,38157.0,1146,38245
1147,1147.0,38188.0,1147,38277
1148,1148.0,38221.0,1148,38310
1149,1149.0,38254.0,1149,38341
1150,1150.0,38289.0,1150,38374
1151,1151.0,38321.0,1151,38405
1152,1152.0,38354.0,1152,38438
1153,1153.0,38388.0,1153,38469
1154,1154.0,38421.0,1154,38501
1155,1155.0,38455.0,1155,38534
1156,1156.0,38488.0,1156,38582
1157,1157.0,38522.0,1157,38614
1158,1158.0,38555.0,1158,38646
1159,1159.0,38589.0,1159,38678
1160,1160.0,38622.0,1160,38709
1161,1161.0,38655.0,1161,38741
1162,1162.0,38689.0,1162,38773
1163,1163.0,38721.0,1163,38805
1164,1164.0,38755.0,1164,38837
1165,1165.0,38789.0,1165,38869
1166,1166.0,38821.0,1166,38901
1167,1167.0,38855.0,1167,38949
1168,1168.0,38888.0,1168,38981
1169,1169.0,38922.0,1169,39013
1170,1170.0,38955.0,1170,39045
1171,1171.0,38989.0,1171,39077
1172,1172.0,39021.0,1172,39110
1173,1173.0,39055.0,1173,39141
1174,1174.0,39088.0,1174,39173
1175,1175.0,39121.0,1175,39205
1176,1176.0,39155.0,1176,39237
1177,1177.0,39188.0,1177,39269
1178,1178.0,39221.0,1178,39301
1179,1179.0,39255.0,1179,39350
1180,1180.0,39289.0,1180,39383
1181,1181.0,39322.0,1181,39414
1182,1182.0,39357.0,1182,39447
1183,1183.0,39392.0,1183,39477
1184,1184.0,39424.0,1184,39510
1185,1185.0,39456.0,1185,39541
1186,1186.0,39489.0,1186,39574
1187,1187.0,39521.0,1187,39605
1188,1188.0,39555.0,1188,39638
1189,1189.0,39589.0,1189,39669
1190,1190.0,39622.0,1190,39717
1191,1191.0,39655.0,1191,39749
1192,1192.0,39688.0,1192,39782
1193,1193.0,39722.0,1193,39813
1194,1194.0,39755.0,1194,39845
1195,1195.0,39789.0,1195,39877
1196,1196.0,39822.0,1196,39909
1197,1197.0,39855.0,1197,39941
1198,1198.0,39889.0,1198,39974
1199,1199.0,39922.0,1199,40006
1200,1200.0,39955.0,1200,40039
1201,1201.0,39989.0,1201,40071
1202,1202.0,40024.0,1202,40117
1203,1203.0,40058.0,1203,40149
1204,1204.0,40092.0,1204,40181
1205,1205.0,40123.0,1205,40213
1206,1206.0,40155.0,1206,40245
1207,1207.0,40189.0,1207,40277
1208,1208.0,40222.0,1208,40309
1209,1209.0,40255.0,1209,40341
1210,1210.0,40289.0,1210,40373
1211,1211.0,40322.0,1211,40406
1212,1212.0,40355.0,1212,40438
1213,1213.0,40388.0,1213,40485
1214,1214.0,40422.0,1214,40517
1215,1215.0,40455.0,1215,40549
1216,1216.0,40489.0,1216,40581
1217,1217.0,40522.0,1217,40614
1218,1218.0,40556.0,1218,40646
1219,1219.0,40589.0,1219,40679
1220,1220.0,40624.0,1220,40709
1221,1221.0,40656.0,1221,40741
1222,1222.0,40692.0,1222,40773
1223,1223.0,40722.0,1223,40807
1224,1224.0,40756.0,1224,40838
1225,1225.0,40792.0,1225,40886
1226,1226.0,40824.0,1226,40917
1227,1227.0,40859.0,1227,40949
1228,1228.0,40890.0,1228,40981
1229,1229.0,40923.0,1229,41013
1230,1230.0,40956.0,1230,41045
1231,1231.0,40989.0,1231,41077
1232,1232.0,41022.0,1232,41109
1233,1233.0,41056.0,1233,41142
1234,1234.0,41089.0,1234,41173
1235,1235.0,41123.0,1235,41205
1236,1236.0,41156.0,1236,41253
1237,1237.0,41189.0,1237,41285
1238,1238.0,41222.0,1238,41317
1239,1239.0,41256.0,1239,41349
1240,1240.0,41289.0,1240,41381
1241,1241.0,41322.0,1241,41413
1242,1242.0,41356.0,1242,41445
1243,1243.0,41389.0,1243,41477
1244,1244.0,41422.0,1244,41510
1245,1245.0,41456.0,1245,41541
1246,1246.0,41490.0,1246,41573
1247,1247.0,41523.0,1247,41621
1248,1248.0,41556.0,1248,41654
1249,1249.0,41589.0,1249,41685
1250,1250.0,41623.0,1250,41717
1251,1251.0,41656.0,1251,41749
1252,1252.0,41690.0,1252,41781
1253,1253.0,41723.0,1253,41813
1254,1254.0,41756.0,1254,41845
1255,1255.0,41790.0,1255,41877
1256,1256.0,41823.0,1256,41910
1257,1257.0,41856.0,1257,41942
1258,1258.0,41890.0,1258,41975
1259,1259.0,41926.0,1259,42021
1260,1260.0,41960.0,1260,42053
1261,1261.0,41992.0,1261,42085
1262,1262.0,42023.0,1262,42117
1263,1263.0,42056.0,1263,42149
1264,1264.0,42090.0,1264,42182
1265,1265.0,42124.0,1265,42213
1266,1266.0,42157.0,1266,42246
1267,1267.0,42191.0,1267,42277
1268,1268.0,42224.0,1268,42309
1269,1269.0,42257.0,1269,42341
1270,1270.0,42290.0,1270,42389
1271,1271.0,42323.0,1271,42422
1272,1272.0,42357.0,1272,42454
1273,1273.0,42390.0,1273,42486
1274,1274.0,42425.0,1274,42517
1275,1275.0,42456.0,1275,42549
1276,1276.0,42490.0,1276,42581
1277,1277.0,42524.0,1277,42613
1278,1278.0,42556.0,1278,42645
1279,1279.0,42590.0,1279,42677
1280,1280.0,42625.0,1280,42709
1281,1281.0,42657.0,1281,42741
1282,1282.0,42690.0,1282,42789
1283,1283.0,42723.0,1283,42821
1284,1284.0,42757.0,1284,42853
1285,1285.0,42790.0,1285,42886
1286,1286.0,42823.0,1286,42918
1287,1287.0,42857.0,1287,42950
1288,1288.0,42890.0,1288,42983
1289,1289.0,42926.0,1289,43015
1290,1290.0,42958.0,1290,43047
1291,1291.0,42993.0,1291,43079
1292,1292.0,43027.0,1292,43110
1293,1293.0,43060.0,1293,43157
1294,1294.0,43093.0,1294,43189
1295,1295.0,43124.0,1295,43221
1296,1296.0,43157.0,1296,43253
1297,1297.0,43190.0,1297,43286
1298,1298.0,43224.0,1298,43317
1299,1299.0,43257.0,1299,43350
1300,1300.0,43291.0,1300,43381
1301,1301.0,43323.0,1301,43413
1302,1302.0,43358.0,1302,43445
1303,1303.0,43390.0,1303,43477
1304,1304.0,43424.0,1304,43509
1305,1305.0,43457.0,1305,43557
1306,1306.0,43490.0,1306,43590
1307,1307.0,43524.0,1307,43621
1308,1308.0,43557.0,1308,43653
1309,1309.0,43591.0,1309,43686
1310,1310.0,43624.0,1310,43717
1311,1311.0,43657.0,1311,43749
1312,1312.0,43691.0,1312,43781
1313,1313.0,43724.0,1313,43813
1314,1314.0,43757.0,1314,43845
1315,1315.0,43791.0,1315,43877
1316,1316.0,43824.0,1316,43925
1317,1317.0,43857.0,1317,43958
1318,1318.0,43891.0,1318,43990
1319,1319.0,43924.0,1319,44021
1320,1320.0,43958.0,1320,44053
1321,1321.0,43992.0,1321,44086
1322,1322.0,44024.0,1322,44117
1323,1323.0,44057.0,1323,44150
1324,1324.0,44091.0,1324,44181
1325,1325.0,44124.0,1325,44214
1326,1326.0,44158.0,1326,44246
1327,1327.0,44191.0,1327,44293
1328,1328.0,44225.0,1328,44325
1329,1329.0,44259.0,1329,44357
1330,1330.0,44291.0,1330,44389
1331,1331.0,44324.0,1331,44422
1332,1332.0,44358.0,1332,44454
1333,1333.0,44391.0,1333,44487
1334,1334.0,44426.0,1334,44519
1335,1335.0,44459.0,1335,44550
1336,1336.0,44494.0,1336,44582
1337,1337.0,44527.0,1337,44614
1338,1338.0,44560.0,1338,44645
1339,1339.0,44593.0,1339,44693
1340,1340.0,44626.0,1340,44726
1341,1341.0,44658.0,1341,44757
1342,1342.0,44691.0,1342,44790
1343,1343.0,44725.0,1343,44822
1344,1344.0,44758.0,1344,44855
1345,1345.0,44792.0,1345,44885
1346,1346.0,44826.0,1346,44917
1347,1347.0,44860.0,1347,44949
1348,1348.0,44891.0,1348,44981
1349,1349.0,44925.0,1349,45013
1350,1350.0,44958.0,1350,45061
1351,1351.0,44991.0,1351,45093
1352,1352.0,45025.0,1352,45125
1353,1353.0,45058.0,1353,45158
1354,1354.0,45091.0,1354,45189
1355,1355.0,45125.0,1355,45222
1356,1356.0,45159.0,1356,45253
1357,1357.0,45191.0,1357,45286
1358,1358.0,45226.0,1358,45318
1359,1359.0,45258.0,1359,45350
1360,1360.0,45291.0,1360,45382
1361,1361.0,45325.0,1361,45414
1362,1362.0,45359.0,1362,45462
1363,1363.0,45393.0,1363,45493
1364,1364.0,45426.0,1364,45525
1365,1365.0,45458.0,1365,45557
1366,1366.0,45491.0,1366,45590
1367,1367.0,45525.0,1367,45623
1368,1368.0,45559.0,1368,45655
1369,1369.0,45593.0,1369,45687
1370,1370.0,45628.0,1370,45719
1371,1371.0,45662.0,1371,45751
1372,1372.0,45695.0,1372,45783
1373,1373.0,45729.0,1373,45830
1374,1374.0,45762.0,1374,45862
1375,1375.0,45795.0,1375,45894
1376,1376.0,45826.0,1376,45926
1377,1377.0,45861.0,1377,45957
1378,1378.0,45894.0,1378,45990
1379,1379.0,45926.0,1379,46022
1380,1380.0,45959.0,1380,46053
1381,1381.0,45993.0,1381,46085
1382,1382.0,46026.0,1382,46118
1383,1383.0,46059.0,1383,46150
1384,1384.0,46092.0,1384,46181
1385,1385.0,46126.0,1385,46229
1386,1386.0,46159.0,1386,46261
1387,1387.0,46192.0,1387,46294
1388,1388.0,46225.0,1388,46325
1389,1389.0,46259.0,1389,46357
1390,1390.0,46292.0,1390,46389
1391,1391.0,46325.0,1391,46421
1392,1392.0,46359.0,1392,46454
1393,1393.0,46392.0,1393,46487
1394,1394.0,46426.0,1394,46518
1395,1395.0,46462.0,1395,46549
1396,1396.0,46495.0,1396,46597
1397,1397.0,46526.0,1397,46629
1398,1398.0,46559.0,1398,46662
1399,1399.0,46592.0,1399,46694
1400,1400.0,46626.0,1400,46726
1401,1401.0,46659.0,1401,46757
1402,1402.0,46693.0,1402,46789
1403,1403.0,46726.0,1403,46821
1404,1404.0,46759.0,1404,46853
1405,1405.0,46793.0,1405,46885
1406,1406.0,46826.0,1406,46918
1407,1407.0,46859.0,1407,46965
1408,1408.0,46892.0,1408,46997
1409,1409.0,46926.0,1409,47029
1410,1410.0,46959.0,1410,47061
1411,1411.0,46993.0,1411,47093
1412,1412.0,47026.0,1412,47125
1413,1413.0,47059.0,1413,47157
1414,1414.0,47092.0,1414,47189
1415,1415.0,47126.0,1415,47221
1416,1416.0,47159.0,1416,47253
1417,1417.0,47193.0,1417,47285
1418,1418.0,47226.0,1418,47318
1419,1419.0,47259.0,1419,47365
1420,1420.0,47293.0,1420,47397
1421,1421.0,47326.0,1421,47429
1422,1422.0,47359.0,1422,47461
1423,1423.0,47393.0,1423,47494
1424,1424.0,47426.0,1424,47525
1425,1425.0,47460.0,1425,47557
1426,1426.0,47493.0,1426,47589
1427,1427.0,47526.0,1427,47621
1428,1428.0,47560.0,1428,47653
1429,1429.0,47593.0,1429,47685
1430,1430.0,47626.0,1430,47733
1431,1431.0,47659.0,1431,47765
1432,1432.0,47693.0,1432,47797
1433,1433.0,47726.0,1433,47829
1434,1434.0,47760.0,1434,47862
1435,1435.0,47793.0,1435,47893
1436,1436.0,47826.0,1436,47925
1437,1437.0,47860.0,1437,47958
1438,1438.0,47893.0,1438,47989
1439,1439.0,47926.0,1439,48022
1440,1440.0,47960.0,1440,48053
1441,1441.0,47993.0,1441,48085
1442,1442.0,48027.0,1442,48133
1443,1443.0,48060.0,1443,48165
1444,1444.0,48093.0,1444,48198
1445,1445.0,48126.0,1445,48229
1446,1446.0,48160.0,1446,48261
1447,1447.0,48193.0,1447,48293
1448,1448.0,48227.0,1448,48325
1449,1449.0,48260.0,1449,48358
1450,1450.0,48293.0,1450,48390
1451,1451.0,48327.0,1451,48422
1452,1452.0,48361.0,1452,48454
1453,1453.0,48394.0,1453,48501
1454,1454.0,48428.0,1454,48534
1455,1455.0,48461.0,1455,48565
1456,1456.0,48493.0,1456,48598
1457,1457.0,48527.0,1457,48630
1458,1458.0,48560.0,1458,48662
1459,1459.0,48594.0,1459,48693
1460,1460.0,48628.0,1460,48725
1461,1461.0,48661.0,1461,48757
1462,1462.0,48693.0,1462,48789
1463,1463.0,48727.0,1463,48821
1464,1464.0,48760.0,1464,48869
1465,1465.0,48794.0,1465,48901
1466,1466.0,48827.0,1466,48933
1467,1467.0,48860.0,1467,48965
1468,1468.0,48893.0,1468,48997
1469,1469.0,48927.0,1469,49029
1470,1470.0,48960.0,1470,49062
1471,1471.0,48994.0,1471,49094
1472,1472.0,49027.0,1472,49125
1473,1473.0,49061.0,1473,49158
1474,1474.0,49094.0,1474,49189
1475,1475.0,49127.0,1475,49221
1476,1476.0,49161.0,1476,49269
1477,1477.0,49194.0,1477,49301
1478,1478.0,49227.0,1478,49333
1479,1479.0,49260.0,1479,49365
1480,1480.0,49294.0,1480,49398
1481,1481.0,49327.0,1481,49430
1482,1482.0,49360.0,1482,49462
1483,1483.0,49394.0,1483,49493
1484,1484.0,49428.0,1484,49525
1485,1485.0,49461.0,1485,49557
1486,1486.0,49494.0,1486,49589
1487,1487.0,49527.0,1487,49637
1488,1488.0,49561.0,1488,49669
1489,1489.0,49594.0,1489,49701
1490,1490.0,49627.0,1490,49734
1491,1491.0,49660.0,1491,49765
1492,1492.0,49694.0,1492,49797
1493,1493.0,49727.0,1493,49830
1494,1494.0,49761.0,1494,49862
1495,1495.0,49794.0,1495,49893
1496,1496.0,49827.0,1496,49925
1497,1497.0,49861.0,1497,49957
1498,1498.0,49894.0,1498,49989
1499,1499.0,49928.0,1499,50037
1500,1500.0,49961.0,1500,50069
1501,1501.0,49995.0,1501,50103
1502,1502.0,50027.0,1502,50134
1503,1503.0,50061.0,1503,50166
1504,1504.0,50094.0,1504,50198
1505,1505.0,50130.0,1505,50230
1506,1506.0,50162.0,1506,50261
1507,1507.0,50194.0,1507,50293
1508,1508.0,50229.0,1508,50325
1509,1509.0,50261.0,1509,50357
1510,1510.0,50295.0,1510,50406
1511,1511.0,50328.0,1511,50437
1512,1512.0,50361.0,1512,50469
1513,1513.0,50394.0,1513,50501
1514,1514.0,50428.0,1514,50533
1515,1515.0,50461.0,1515,50565
1516,1516.0,50494.0,1516,50599
1517,1517.0,50528.0,1517,50630
1518,1518.0,50561.0,1518,50661
1519,1519.0,50594.0,1519,50693
1520,1520.0,50628.0,1520,50726
1521,1521.0,50661.0,1521,50757
1522,1522.0,50695.0,1522,50805
1523,1523.0,50728.0,1523,50837
1524,1524.0,50761.0,1524,50869
1525,1525.0,50795.0,1525,50901
1526,1526.0,50828.0,1526,50933
1527,1527.0,50861.0,1527,50967
1528,1528.0,50896.0,1528,50998
1529,1529.0,50928.0,1529,51029
1530,1530.0,50966.0,1530,51062
1531,1531.0,50996.0,1531,51093
1532,1532.0,51028.0,1532,51125
1533,1533.0,51062.0,1533,51175
1534,1534.0,51095.0,1534,51207
1535,1535.0,51128.0,1535,51238
1536,1536.0,51164.0,1536,51269
1537,1537.0,51198.0,1537,51301
1538,1538.0,51230.0,1538,51334
1539,1539.0,51261.0,1539,51366
1540,1540.0,51295.0,1540,51398
1541,1541.0,51328.0,1541,51430
1542,1542.0,51363.0,1542,51461
1543,1543.0,51395.0,1543,51494
1544,1544.0,51428.0,1544,51542
1545,1545.0,51462.0,1545,51574
1546,1546.0,51496.0,1546,51607
1547,1547.0,51529.0,1547,51638
1548,1548.0,51563.0,1548,51670
1549,1549.0,51599.0,1549,51702
1550,1550.0,51632.0,1550,51734
1551,1551.0,51663.0,1551,51766
1552,1552.0,51696.0,1552,51797
1553,1553.0,51730.0,1553,51829
1554,1554.0,51762.0,1554,51861
1555,1555.0,51795.0,1555,51893
1556,1556.0,51828.0,1556,51941
1557,1557.0,51862.0,1557,51974
1558,1558.0,51895.0,1558,52006
1559,1559.0,51929.0,1559,52038
1560,1560.0,51962.0,1560,52069
1561,1561.0,51995.0,1561,52101
1562,1562.0,52029.0,1562,52134
1563,1563.0,52062.0,1563,52166
1564,1564.0,52095.0,1564,52198
1565,1565.0,52129.0,1565,52229
1566,1566.0,52163.0,1566,52261
1567,1567.0,52197.0,1567,52309
1568,1568.0,52229.0,1568,52341
1569,1569.0,52262.0,1569,52373
1570,1570.0,52295.0,1570,52405
1571,1571.0,52329.0,1571,52437
1572,1572.0,52362.0,1572,52469
1573,1573.0,52395.0,1573,52501
1574,1574.0,52429.0,1574,52534
1575,1575.0,52462.0,1575,52567
1576,1576.0,52496.0,1576,52598
1577,1577.0,52529.0,1577,52631
1578,1578.0,52565.0,1578,52663
