frame,cell_0_derivative,cell_1_derivative,cell_2_derivative,cell_4_derivative
311,-0.0013227063150212937,-2.670932553133922e-07,0.005495343901911975,0.03662717813177413
312,-0.001259961316524727,-2.534576394615503e-07,0.00789019966820137,0.052762377500216284
313,-0.001198545355999503,-2.405209810148191e-07,0.009703935792202634,0.06894516439246873
314,-0.0011459253233037092,-2.2824951112647422e-07,0.010475742819271883,0.08226546244086613
315,-0.0011050514877923856,-2.166115619067137e-07,0.009987290412072358,0.08995739339399289
316,-0.0010759790248702217,-2.0557720819631312e-07,0.008373224315934902,0.09042144394946261
317,-0.001057153931975141,-1.9511769437934547e-07,0.006065597627310071,0.08359419038415072
318,-0.0010463405792293656,-1.8520458642177397e-07,0.0035835636190379994,0.07084368921680484
319,-0.0010412264291221884,-1.7580860901044124e-07,0.0013234249738001136,0.05465377023410545
320,-0.0010397669373892748,-1.668981729218143e-07,-0.0005092654364209359,0.03789255851380591
321,-0.0010403403881725781,-1.5843767823583105e-07,-0.001858185621411046,0.022840207874941787
322,-0.0010417767791272015,-1.5038580364311838e-07,-0.0027571418608147713,0.010693279708532288
323,-0.0010433131432404652,-1.426941662735939e-07,-0.003285265931105119,0.0017175589948738024
324,-0.0010445141699918503,-1.3530695793510567e-07,-0.0035361404451823564,-0.0043894916905318215
325,-0.0010451842872447603,-1.2816241682054785e-07,-0.0035987762708931115,-0.008200352760173724
326,-0.0010452868249176683,-1.2119724277924337e-07,-0.0035477018385015047,-0.010348174092983164
327,-0.0010448779521370355,-1.1435524537402676e-07,-0.0034394246620461644,-0.011391358669752494
328,-0.0010440576596156825,-1.076015283648646e-07,-0.0033128935876678423,-0.011733573554816634
329,-0.0010429367552556856,-1.0094322386950086e-07,-0.0031921124496097075,-0.011582291395928812
330,-0.0010416171517121375,-9.445701861985135e-08,-0.0030895930538656913,-0.01093338109195019
331,-0.0010401821554536506,-8.832226262670373e-08,-0.003009808843002837,-0.009575236443914892
332,-0.0010386935938071495,-8.285611954833445e-08,-0.002952185151270159,-0.007112510128202576
333,-0.0010371931114671051,-7.854386424103726e-08,-0.0029134315105061592,-0.003015963188697346
334,-0.001035705600089587,-7.605304453016843e-08,-0.0028891967258664053,0.0032894965682975785
335,-0.0010342433476526747,-7.621503093215245e-08,-0.002875126994814403,0.012282772238111028
336,-0.0010328100285760256,-7.995209049980866e-08,-0.002867451644170682,0.024134102071509123
337,-0.0010314040689899384,-8.812368995746393e-08,-0.002863228843328125,0.03841000383826998
338,-0.0010300212124680908,-1.0126410667000519e-07,-0.0028603701867997433,0.053694899110741434
339,-0.0010286562956381973,-1.19187262921034e-07,-0.0028575396280565712,0.06740309222160623
340,-0.001027304343383384,-1.4044747964955032e-07,-0.0028539964781054694,0.07638648046836782
341,-0.0010259611340102115,-1.616706896474315e-07,-0.0028494285717484136,0.07826340273794297
342,-0.0010246233872496235,-1.7681383223046066e-07,-0.002843802459839506,0.0724840314074533
343,-0.0010232887095533716,-1.7647419007417224e-07,-0.0028372432412659965,0.060540311521639856
344,-0.0010219554044175183,-1.474566214958813e-07,-0.002829947080983941,0.04531420378044593
345,-0.0010206222287623135,-7.291195555001675e-08,-0.0028221237601105953,0.02982931015426815
346,-0.0010192881545612043,6.652586909951345e-08,-0.0028139637983610744,0.016212445383144702
347,-0.0010179521800403046,2.900735066230812e-07,-0.002805623844865046,0.005463251212465936
348,-0.0010166132269630035,6.120152070807527e-07,-0.002797224363492723,-0.0022503220212113373
349,-0.0010152701582456514,1.0342549334669666e-06,-0.002788854542426611,-0.00724302722320469
350,-0.0010139219506863917,1.5358595895790404e-06,-0.0027805804193948847,-0.010054415011921725
351,-0.0010125680569820217,2.059701899061918e-06,-0.002772453180979073,-0.01127595489228117
352,-0.0010112089844058758,2.4971030750778563e-06,-0.0027645153461236527,-0.011448414563297149
353,-0.0010098470984793995,2.6725877069998188e-06,-0.0027568030625232387,-0.011011891585042566
354,-0.0010084876219345063,2.3325417029478138e-06,-0.002749343090426737,-0.010291686120039722
355,-0.0010071397355090328,1.143677654541743e-06,-0.002742143342634229,-0.009505900572430726
356,-0.0010058175923350898,-1.2904010255050936e-06,-0.0027351762604663765,-0.008784039530924215
357,-0.001004540930081066,-5.383943960894176e-06,-0.002728355036541008,-0.008189198113672802
358,-0.0010033348094958816,-1.1482923071321419e-05,-0.0027215039679167052,-0.00773925605646375
359,-0.001002227840218417,-1.9725928878083e-05,-0.002714326249956822,-0.0074246756132922975
360,-0.0010012481058757627,-2.9843084212469428e-05,-0.002706375460409749,-0.007222030418061687
361,-0.0010004159223103715,-4.089173511593141e-05,-0.002697040870203282,-0.00710335566270337
362,-0.0009997326315307475,-5.0942022492245115e-05,-0.002685561368714562,-0.007041930726648493
363,-0.000999164951774545,-5.67481830840152e-05,-0.002671087680298889,-0.007015311456622486
364,-0.0009986250949092224,-5.347383749498651e-05,-0.00265281666336481,-0.007006433565267978
365,-0.0009979480598911739,-3.458153323306442e-05,-0.00263022318217343,-0.007003500666412199
366,-0.0009968693335911105,7.954022158822261e-06,-0.0026034119477659212,-0.006999214922268848
367,-0.000995008740292902,8.289943381613733e-05,-0.0025736007080844336,-0.006989747291484383
368,-0.0009918693244317378,0.00019823339095564654,-0.002543723497821837,-0.006973701986867864
369,-0.0009868636760093086,0.00035857392328397125,-0.00251910442404768,-0.006951216785621606
370,-0.0009793834671601997,0.0005613440157067176,-0.002508095374191166,-0.006923259312565655
371,-0.0009689302123931931,0.0007915875513775338,-0.002522493719828267,-0.006891126238921075
372,-0.0009553249490527049,0.0010156040609308698,-0.0025774609888020716,-0.006856121984795571
373,-0.0009390096682528881,0.0011739934850187772,-0.002690559310076668,-0.00681937986355563
374,-0.0009214414168875473,0.001175322718253303,-0.002879427163220205,-0.0067817860325398716
375,-0.0009055582419540409,0.0008924532119763831,-0.003157559895155093,-0.006743970516334796
376,-0.0008962618933001654,0.00016456961908164515,-0.0035276888645084936,-0.006706336531641766
377,-0.0009008136566569513,-0.0011909796754188892,-0.003972427248247867,-0.0066691070670577
378,-0.0009289771003551106,-0.003351981548391279,-0.0044422459271787895,-0.006632374782547412
379,-0.0009926687378344345,-0.0064442785229431145,-0.0048415421022041105,-0.0065961471137621075
380,-0.0011048040690349037,-0.0104692830745407,-0.005014642009058989,-0.0065603827925604374
381,-0.0012769694042642499,-0.015203165482078772,-0.004735081880713032,-0.006525018912915792
382,-0.0015155364495496038,-0.020069312102046634,-0.0037034158111850513,-0.006489989413096975
383,-0.0018159053335843334,-0.02399342800657718,-0.0015609675149121927,-0.006455236690320332
384,-0.0021547622195688954,-0.025262439268601736,0.002070938107460396,-0.006420718279025239
385,-0.0024806276044612163,-0.021424509484140014,0.0075152123936310655,-0.006386410328839798
386,-0.0027036092201511153,-0.009287635203661548,0.014915601636505404,-0.0063523091772557105
387,-0.0026862044342156333,0.014903242641826547,0.024057133296305322,-0.006318431736515695
388,-0.0022382319550438012,0.05500945875966949,0.03412865065289927,-0.006284814775723291
389,-0.0011204571452345657,0.1141472280884551,0.043541450693724726,-0.006251512526748826
390,0.0009369494432812653,0.1933296551577759,0.05017537011815665,-0.006218591422794129
391,0.004193623607496977,0.28952271043322897,0.05224137490726899,-0.006186120256189698
392,0.008827759111245004,0.3931138342885121,0.04917731108554557,-0.00615415371914696
393,0.014827098036276354,0.48585053231649145,0.041863897835709096,-0.0061227073222878126
394,0.021838128397754564,0.5431568646440559,0.032147272239154034,-0.006091722286040602
395,0.028976346151163956,0.5438218690946903,0.022033122139805128,-0.006061020440621956
396,0.03474907622790635,0.48189976672739965,0.01299683920215644,-0.00603025175471994
397,0.037469611699408434,0.3711166983760834,0.005772735448340338,-0.005998841124631005
398,0.036190508793991216,0.23778115120230492,0.0005240365680361236,-0.005965946669411526
399,0.031366102833312204,0.10781348885772424,-0.002923977679755385,-0.005930448926176002
400,0.024516032172524183,-0.0019903740836788586,-0.004909712180702019,-0.00589099853149766
401,0.01727603542729028,-0.08469748948644007,-0.005817019434031012,-0.00584615806928257
402,0.010760958176990965,-0.14017183894143104,-0.006003883823254119,-0.005794679724330232
403,0.00550027351263338,-0.17205309092559418,-0.0057666782664236305,-0.005735961037699688
404,0.0016095865196819048,-0.18557817057062875,-0.005328907742696565,-0.005670711977904919
405,-0.0010397290699692974,-0.18616165953147323,-0.004844963274116099,-0.005601842063836182
406,-0.0026915672762661824,-0.17858666017710734,-0.004411540348144394,-0.005535529912600534
407,-0.003614708619910645,-0.16664206061204645,-0.004081503533847286,-0.0054823629213816005
408,-0.0040445447612211805,-0.15305548357743248,-0.0038768196851606262,-0.005458327097914495
409,-0.004149098203959034,-0.13959882586354677,-0.0037986259115123655,-0.0054852857983764824
410,-0.004012218570658033,-0.1272751080125638,-0.003833552258247108,-0.005590418500615479
411,-0.0036287528366741872,-0.11652521309826946,-0.003956158992083569,-0.005803916124904385
412,-0.002909035270850291,-0.10741786152825261,-0.004127884543950078,-0.006154084555674455
413,-0.0016927918666749253,-0.09980479431255129,-0.004293350424308118,-0.006658952102094107
414,0.00022484480421680608,-0.09343586302624707,-0.004375340186971055,-0.007313595050258304
415,0.003050410367075429,-0.08803647743281662,-0.00427033925032827,-0.008072800224585786
416,0.006926295222964285,-0.08335382194552077,-0.0038472250225138893,-0.008829507557271632
417,0.011836383738901057,-0.0791795822175021,-0.0029525025883052614,-0.00939085761611358
418,0.01748004281246418,-0.07535661949452588,-0.0014262743884791984,-0.009455723886083067
419,0.023179577426665654,-0.07177586356957444,0.0008663134126931649,-0.008600381914307897
420,0.027996700479159475,-0.06836820752174955,0.003983448711456727,-0.006282363638315247
421,0.03108783131236592,-0.06509472201571054,0.007831301307084537,-0.0018762447663289716
422,0.03201177477768691,-0.06193725062811284,0.012064272252834574,0.005241537045425293
423,0.030768810344932618,-0.05889047575135131,0.016008981593443217,0.015539830675780464
424,0.02767147165677608,-0.055955860571579974,0.018764114033505752,0.029094053553009536
425,0.023213716971132392,-0.053137439690584154,0.019557001458606393,0.045261958741205754
426,0.017996110208061467,-0.050439195111099955,0.018142174105095554,0.06246878458546923
427,0.012674333309922625,-0.047863659164285255,0.014931938986158189,0.07848048314090827
428,0.00784727925750528,-0.045411381443808074,0.010769156574632177,0.09107962114323098
429,0.003906256204357472,-0.04308094304436927,0.006518482664045644,0.09856120137498636
430,0.000981884050514692,-0.040869269504708594,0.002774206976662974,0.09987449347731792
431,-0.0009886323946801667,-0.03877206491184981,-0.00018433259411709813,0.09467969478333726
432,-0.0021690709853328105,-0.03678425277295738,-0.0023039164038296533,0.08344709806128403
433,-0.0027572269062834387,-0.03490035955614901,-0.003661525723380299,0.06757239887755562
434,-0.0029431445459762173,-0.03311481323079035,-0.0043936491666374256,0.049322195887434805
435,-0.0028867804034493627,-0.03142215300374629,-0.004649455859587981,0.03128144426447044
436,-0.0027092668202735037,-0.029817160158514433,-0.004564149819659136,0.015489552557698794
437,-0.002492705351120561,-0.028294926154973754,-0.00424807782072012,0.0029850418158450243
438,-0.002284545000148075,-0.026850875431924326,-0.0037873614609915673,-0.006034680909943635
439,-0.002103797985899991,-0.025480758719017005,-0.0032524465305827643,-0.011844896097323643
440,-0.0019474452032446354,-0.024180629633380524,-0.0027116233342991958,-0.01489339854094096
441,-0.00179630731686653,-0.02294681394000786,-0.002247001544313454,-0.015602131229456528
442,-0.0016203842096675913,-0.02177587771305256,-0.0019545080374123724,-0.014259263748678697
443,-0.0013842008937487993,-0.02066459805608778,-0.0018994517067099093,-0.01098972129511977
444,-0.0010530505746675356,-0.019609938118165915,-0.002063329004987846,-0.00579525204821052
445,-0.0006011893847077676,-0.01860902684344462,-0.0023580966472758202,0.0013406918796605716
446,-2.2980456743981748e-05,-0.01765914311188005,-0.0026898739594412024,0.010285026166600986
447,0.0006523551886989942,-0.016757703540182356,-0.002996268534791069,0.020526256064351323
448,0.0013424376098860602,-0.015902253093060703,-0.003246144849429866,0.03089291434051189
449,0.0018911274318482718,-0.015090457700650817,-0.0034298026507326718,0.03940058848311678
450,0.002100568086992771,-0.014320098209153531,-0.0035506491411414487,0.04370805378959841
451,0.0018722911599478032,-0.013589065152526947,-0.0036188168390223208,0.04234579686189521
452,0.0013056337656691674,-0.012895353988823799,-0.003646720069552023,0.03579287755366045
453,0.0005993774915722394,-0.012237060576898967,-0.0036462922425648525,0.026182055317794717
454,-8.898914283328452e-05,-0.01161237677063065,-0.0036275443104649696,0.015916043925996437
455,-0.0006747379271314635,-0.0110195860787006,-0.0035980789430227755,0.006653576684074292
456,-0.0011247760282115937,-0.010457059382556783,-0.003563242040564907,-0.0008021092328189816
457,-0.0014390243433317629,-0.00992325072930017,-0.003526661315101487,-0.006249275810727539
458,-0.0016356812264632925,-0.009416693225867079,-0.0034909889172523023,-0.009846067048521867
459,-0.0017406143202784996,-0.00893599506128151,-0.0034587177635958533,-0.011928501908436973
460,-0.0017804602228856936,-0.008479835679060299,-0.0034329718151875355,-0.012885888961154057
461,-0.0017787013227736903,-0.008046962115046158,-0.0034181761725347037,-0.013084740944263373
462,-0.0017539155540493567,-0.007636185508938159,-0.003420494242728278,-0.012829740159001846
463,-0.001719462219478718,-0.007246377791680608,-0.003447880621324728,-0.012350444818634454
464,-0.0016840034793750291,-0.00687646854613122,-0.0035095479364866122,-0.011804022243919077
465,-0.001652417579743215,-0.006525442035142728,-0.0036145970722689658,-0.011286482180102198
466,-0.001626806605787623,-0.006192334389199125,-0.0037695328185118893,-0.01084710446574566
467,-0.0016074233378768898,-0.0058762309447876054,-0.003974408800958784,-0.01050269657232783
468,-0.0015934335905078978,-0.005576263724476727,-0.004217452499663654,-0.010249842402663356
469,-0.001583493371441147,-0.005291609049943427,-0.004468256200164333,-0.010074394864165281
470,-0.0015761586441589426,-0.005021485279741458,-0.004670028549369931,-0.009958168809966805
471,-0.0015701648212680386,-0.004765150664267748,-0.004732024085485342,-0.00988318632812657
472,-0.0015646185002395896,-0.004521901311063947,-0.0045241251488756795,-0.009833997863080812
473,-0.0015591395341607583,-0.004291069254220889,-0.0038766221907764464,-0.009798627257011416
474,-0.0015539802412896098,-0.004072020622208836,-0.002589437061475408,-0.009768628816532843
475,-0.0015501322009248142,-0.003864153898924222,-0.0004561704117398424,-0.009738645770952292
476,-0.0015494106710771671,-0.003666898273135058,0.002690897422138905,-0.009705752543766044
477,-0.0015544829329372511,-0.0034797120718284974,0.0069088581234963975,-0.009668766103335225
478,-0.001568780934294578,-0.003302081273234607,0.012040985631936785,-0.009627632921478835
479,-0.0015962127191009312,-0.0031335180955302452,0.017582125758596412,-0.009582940040981702
480,-0.0016405654862794439,-0.0029735596574298195,0.022617081609970446,-0.009535559916107994
481,-0.0017044826286400916,-0.0028217667070527808,0.026055655597286842,-0.009486415631874578
482,-0.0017879079843026169,-0.002677722415628629,0.027107313587324322,-0.009436341843726437
483,-0.001885936496533569,-0.0025410312327619478,0.025587258393029222,-0.009386013569330443
484,-0.001986108139775178,-0.0024113178001351834,0.021887871456275132,-0.009335916740925931
