frame,cell_0,cell_1,cell_2,cell_4
16106,0.11052299207824738,0.0,0.2836800466683978,3.4664227675462296e-07
16107,0.11037812998107341,0.0,0.28286019064504636,3.447908660771003e-07
16108,0.11023345775432584,0.0,0.28204270406074594,3.429493454917522e-07
16109,0.1100889751490616,0.0,0.281227580068321,3.411176622885545e-07
16110,0.10994468191663195,0.0,0.28041481184034756,3.3929576390216157e-07
16111,0.10980057780870324,0.0,0.27960439256911435,3.3748359788790896e-07
16112,0.10965666257728092,0.0,0.278796315466535,3.356811119120406e-07
16113,0.10951293597472887,0.0,0.2779905737640625,3.338882537595156e-07
16114,0.10936939775377877,0.0,0.27718716071262256,3.32104971360899e-07
16115,0.10922604766752876,0.0,0.27638606958256284,3.3033121283719553e-07
16116,0.10908288546943554,0.0,0.27558729366360984,3.285669265583402e-07
16117,0.1089399109133038,0.0,0.27479082626482865,3.268120612083763e-07
16118,0.10879712375327638,0.0,0.27399666071458023,3.250665658490123e-07
16119,0.10865452374382624,0.0,0.27320479036047735,3.233303899735353e-07
16120,0.10851211063975054,0.0,0.2724152085693381,3.216034835451122e-07
16121,0.1083698841961659,0.0,0.2716279087271369,3.1988579701628557e-07
16122,0.10822784416850466,0.0,0.270842884238955,3.1817728132938606e-07
16123,0.10808599031251165,0.0,0.2700601285289286,3.1647788789971405e-07
16124,0.10794432238424179,0.0,0.26927963504019686,3.1478756858454537e-07
16125,0.10780284014005956,0.0,0.26850139723484756,3.1310627564140836e-07
16126,0.10766154333664146,0.0,0.26772540859386096,3.1143396167887637e-07
16127,0.10752043173098288,0.0,0.2669516626170498,3.0977057960261146e-07
16128,0.10737950508041057,0.0,0.2661801528229945,3.081160825589559e-07
16129,0.10723876314260074,0.0,0.2654108727489732,3.064704238781052e-07
16130,0.1070982056756036,0.0,0.26464381595088965,3.0483355701899323e-07
16131,0.10695783243787703,0.0,0.2638789760032098,3.0320543551846335e-07
16132,0.1068176431883362,0.0,0.26311634649891635,3.015860129479995e-07
16133,0.10667763768643675,0.0,0.2623559210494873,2.9997524288200955e-07
16134,0.1065378156923288,0.0,0.2615976932848833,2.9837307888202604e-07
16135,0.10639817696717328,0.0,0.2608416568535245,2.9677947450089107e-07
16136,0.10625872127386442,0.0,0.2600878054222453,2.951943833094431e-07
16137,0.10611944837892653,0.0,0.2593361326762302,2.9361775894549023e-07
16138,0.10598035805861933,0.0,0.25858663231894413,2.9204955518115377e-07
16139,0.1058414501262496,0.0,0.2578392980720637,2.9048972600103726e-07
16140,0.1057027246706356,0.0,0.25709412367541407,2.889382256813251e-07
16141,0.1117524790266886,0.0,0.25635110288691054,2.873950088598107e-07
16142,0.11160600965811754,0.0,0.2556102294825031,2.858600305889718e-07
16143,0.11145972829670572,0.0,0.2548714972561241,2.8433324636795506e-07
16144,0.11131363850141592,0.0,0.2541349000196362,2.828146121531105e-07
16145,0.1111677401419406,0.0,0.2534004316027816,2.813040843498396e-07
16146,0.11102203299332573,0.0,0.25266808585313155,2.7980161979017184e-07
16147,0.11087651681380957,0.0,0.25193785663603596,2.783071757009628e-07
16148,0.11073119135693078,0.0,0.2512097378345728,2.7682070966724723e-07
16149,0.11058605637465131,0.0,0.25048372334949753,2.753421795944326e-07
16150,0.11044111161841363,0.0,0.24975980709919282,2.738715436721042e-07
16151,0.11029635683956789,0.0,0.24903798301961713,2.7240876034127496e-07
16152,0.11015179178956815,0.0,0.24831824506425484,2.7095378826615713e-07
16153,0.11000741622007236,0.0,0.2476005872040647,2.6950658631086256e-07
16154,0.10986322988299839,0.0,0.24688500342742958,2.680671135209742e-07
16155,0.10971923253055896,0.0,0.24617148774010583,2.666353291096129e-07
16156,0.10957542391528605,0.0,0.24546003416517245,2.6521119244742383e-07
16157,0.10943180379005059,0.0,0.24475063674298114,2.6379466305583163e-07
16158,0.10928837190808002,0.0,0.24404328953110593,2.623857006029177e-07
16159,0.10914512802297413,0.0,0.24333798660429348,2.60984264901356e-07
16160,0.10900207188871762,0.0,0.24263472205441297,2.5959031590798797e-07
16161,0.10885920325968368,0.0,0.24193348999040745,2.5820381372481894e-07
16162,0.10871652189061852,0.0,0.24123428453824425,2.568247186014262e-07
16163,0.10857402753659479,0.0,0.2405370998408666,2.5545299093898464e-07
16164,0.10843171995293026,0.0,0.23984193005814464,2.5408859129624114e-07
16165,0.10828959889509623,0.0,0.23914876936682733,2.5273148039781287e-07
16166,0.10814766411867795,0.0,0.2384576119604943,2.513816191450837e-07
16167,0.10800591537945504,0.0,0.23776845204950703,2.500389686296905e-07
16168,0.10786435243361114,0.0,0.23708128386096095,2.487034901492244e-07
16169,0.10772297503801631,0.0,0.23639610163863684,2.4737514522431153e-07
16170,0.1075817829505426,0.0,0.2357128996429524,2.460538956158056e-07
16171,0.10744077593048541,0.0,0.23503167215091403,2.447397033404982e-07
16172,0.10729995373935235,0.0,0.23435241345606816,2.4343253068360474e-07
16173,0.10715931614269844,0.0,0.23367511786845313,2.4213234020634435e-07
16174,0.10701886291509538,0.0,0.23299977971455094,2.4083909474721104e-07
16175,0.10687859385661803,0.0,0.232326393337239,2.3955275741587586e-07
16176,0.10673850886998906,0.0,0.23165495309574202,2.3827329157926818e-07
16177,0.10659860871031711,0.0,0.23098545336558485,2.370006608398075e-07
16178,0.11032881424692091,0.0,0.23031788853854457,2.3573482900638094e-07
16179,0.11438843662291653,0.0,0.22965225302260373,2.3447576005923435e-07
16180,0.11423850965437167,0.0,0.22898854124190393,2.3322341811062828e-07
16181,0.11408877799952663,0.0,0.22832674763670002,2.3197776736386412e-07
16182,0.11393924239231741,0.0,0.22766686666331434,2.3073877207419906e-07
16183,0.11378990271105889,0.0,0.22700889279409145,2.295063965159844e-07
16184,0.11364075873693112,0.0,0.22635282051735273,2.282806049610154e-07
16185,0.11349181022809986,0.0,0.22569864433735126,2.2706136167306435e-07
16186,0.11334305693519076,0.0,0.2250463587742258,2.2584863092258448e-07
16187,0.11319449860590293,0.0,0.22439595836395493,2.246423770232932e-07
16188,0.11304613498671867,0.0,0.2237474376583111,2.2344256438893927e-07
16189,0.11289796582364203,0.0,0.2231007912248144,2.222491576047165e-07
16190,0.11274999086255877,0.0,0.22245601364668635,2.2106212150465976e-07
16191,0.1126022098494302,0.0,0.221813099522804,2.1988142124502082e-07
16192,0.11245462253040515,0.0,0.22117204346765415,2.187070223645229e-07
16193,0.11230722865188585,0.0,0.22053284011128765,2.1753889082516716e-07
16194,0.1121600279605642,0.0,0.2198954840992743,2.1637699303078148e-07
16195,0.11201302020343915,0.0,0.21925997009265766,2.152212958237956e-07
16196,0.11186620512782233,0.0,0.2186262927679102,2.140717664631213e-07
16197,0.11171958248133869,0.0,0.21799444681688895,2.1292837258738382e-07
16198,0.11157315201192505,0.0,0.21736442694679092,2.1179108216822585e-07
16199,0.11142691346782975,0.0,0.21673622788010913,2.1065986345812766e-07
16200,0.1112808665976128,0.0,0.21610984435458852,2.0953468493642186e-07
16201,0.11113501115014711,0.0,0.21548527112318214,2.0841551525618074e-07
16202,0.11098934687462027,0.0,0.21486250295400763,2.073023231937911e-07
16203,0.11084387352053628,0.0,0.21424153463030343,2.0619507760264993e-07
16204,0.11069859083771726,0.0,0.21362236095038536,2.0509374737252234e-07
16205,0.11055349857630484,0.0,0.21300497672760296,2.0399830139662138e-07
16206,0.1104085964867611,0.0,0.21238937679029612,2.0290870854902903e-07
16207,0.11026388431986932,0.0,0.2117755559817516,2.018249376752377e-07
16208,0.11011936182673412,0.0,0.21116350916015986,2.0074695759804125e-07
16209,0.10997502875878157,0.0,0.21055323119857172,1.9967473713963536e-07
16210,0.10983088486775883,0.0,0.20994471698485537,1.986082451587359e-07
16211,0.1096869299057339,0.0,0.20933796142165337,1.9754745059919807e-07
16212,0.10954316362509545,0.0,0.20873295942633976,1.9649232254459696e-07
16213,0.10939958577855279,0.0,0.20812970593097757,1.9544283027208557e-07
16214,0.10925619611913624,0.0,0.20752819588227606,1.9439894329893534e-07
16215,0.1091129944001981,0.0,0.2069284242415484,1.93360631416471e-07
16216,0.1089699803754137,0.0,0.20633038598466952,1.923278647082502e-07
16217,0.10882715379878265,0.0,0.205734076102034,1.9130061355173892e-07
16218,0.10868451442463002,0.0,0.20513948959851402,1.9027884860484324e-07
16219,0.10854206200760712,0.0,0.20454662149341785,1.892625407801531e-07
16220,0.10839979630269167,0.0,0.20395546682044802,1.8825166121057003e-07
16221,0.10825771706518716,0.0,0.20336602062765982,1.872461812102534e-07
16222,0.10811582405072173,0.0,0.20277827797742007,1.862460722347389e-07
16223,0.10797411701524576,0.0,0.20219223394636568,1.8525130584383925e-07
16224,0.10783259571502914,0.0,0.2016078836253625,1.8426185367060759e-07
16225,0.10769125990665757,0.0,0.20102522211946425,1.8327768739920484e-07
16226,0.10755010934702894,0.0,0.20044424454787146,1.8229877875385392e-07
16227,0.10740914379335026,0.0,0.1998649460438906,1.8132509950010327e-07
16228,0.10726836300313662,0.0,0.19928732175489322,1.8035662145832223e-07
16229,0.1071277667342131,0.0,0.1987113668422754,1.7939331652785498e-07
16230,0.10698735474472035,0.0,0.1981370764814173,1.784351567187845e-07
16231,0.10684712679312339,0.0,0.19756444586164248,1.7748211418715983e-07
16232,0.1067070826382228,0.0,0.19699347018617797,1.7653416126908555e-07
16233,0.10656722203916692,0.0,0.19642414467211397,1.755912705093963e-07
16234,0.10642754475546498,0.0,0.195856464550364,1.746534146816789e-07
16235,0.10628805054700284,0.0,0.1952904250656249,1.737205667978769e-07
16236,0.10614873917406469,0.0,0.19472602147633697,1.7279270010730933e-07
16237,0.10600961039736843,0.0,0.19416324905464435,1.7186978808631982e-07
16238,0.1058706639781269,0.0,0.1936021030863554,1.7095180442078128e-07
16239,0.10573189967816075,0.0,0.1930425788709029,1.7003872298422992e-07
16240,0.10559331726011795,0.0,0.19248467172130473,1.691305178145489e-07
16241,0.10545491648793322,0.0,0.19192837696412435,1.6822716309193608e-07
16242,0.10531669712789067,0.0,0.19137368993943132,1.6732863312045877e-07
16243,0.10517865895144712,0.0,0.19082060600076223,1.6643490231489163e-07
16244,0.10504080174441909,0.0,0.19026912051508116,1.6554594519378367e-07
16245,0.10490312534844803,0.0,0.1897192288627411,1.6466173637885033e-07
16246,0.10476563002250772,0.0,0.18917092643744474,1.6378225059990408e-07
16247,0.10854425452792661,0.0,0.18862420864620613,1.6290746270371248e-07
16248,0.11683093647008166,0.0,0.18807907090931214,1.6203734766452572e-07
16249,0.11808594173138848,0.0,0.18753550866028446,1.6117188059366136e-07
16250,0.11793116799488101,0.0,0.18699351734584174,1.6031103674554094e-07
16251,0.11777659642279617,0.0,0.1864530924258618,1.5945479151794874e-07
16252,0.11762222728272538,0.0,0.18591422937334423,1.5860312044498772e-07
16253,0.11746806041536245,0.0,0.18537692367437267,1.5775599918214175e-07
16254,0.11731409559563422,0.0,0.18484117082807755,1.569134034839327e-07
16255,0.11716033258497432,0.0,0.18430696634659835,1.5607530917580358e-07
16256,0.11700677115225831,0.0,0.1837743057550461,1.5524169212299292e-07
16257,0.11685341111238907,0.0,0.18324318459146577,1.5441252820021035e-07
16258,0.11670025256566692,0.0,0.18271359840679868,1.5358779326672708e-07
16259,0.1169072895019871,0.0,0.18218554276484505,1.527674631518376e-07
16260,0.1274389435447046,0.0,0.18165901324222639,1.5195151365524596e-07
16261,0.13905693662571292,0.0,0.18113400542834862,1.511399205655456e-07
16262,0.1388746771489685,0.0,0.1806105149253644,1.5033265969756322e-07
16263,0.1386926548133091,0.0,0.1800885373481366,1.4952970694623814e-07
16264,0.13851087090798467,0.0,0.17956806832420127,1.4873103835160959e-07
16265,0.1383293252251724,0.0,0.179049103493731,1.4793663016718897e-07
16266,0.13814801747681665,0.0,0.17853163850949824,1.4714645892315747e-07
16267,0.13796694735948944,0.0,0.17801566903683927,1.4636050147653802e-07
16268,0.13778611456540024,0.0,0.1775011907536174,1.4557873504248283e-07
16269,0.13760551878533403,0.0,0.1769881993501871,1.4480113720361197e-07
16270,0.13742515970966224,0.0,0.17647669052935783,1.440276858975361e-07
16271,0.13724503702875268,0.0,0.17596666000635808,1.4325835938580792e-07
16272,0.13706515043315748,0.0,0.17545810350879965,1.4249313620993028e-07
16273,0.13688549961370697,0.0,0.1749510167766414,1.417319951410698e-07
16274,0.13670608426156006,0.0,0.1744453955621543,1.4097491512955312e-07
16275,0.1365269040682328,0.0,0.17394123562988534,1.4022187525850976e-07
16276,0.1363479587256155,0.0,0.17343853275662224,1.394728547039842e-07
16277,0.13616924792598303,0.0,0.17293728273135833,1.3872783270211114e-07
16278,0.13599077136200105,0.0,0.17243748135525686,1.3798678852304764e-07
16279,0.13581252872673,0.0,0.17193912444161633,1.372497014511214e-07
16280,0.1356345197136262,0.0,0.1714422078158351,1.3651655077096943e-07
16281,0.13545674401654137,0.0,0.1709467273153768,1.3578731575991916e-07
16282,0.1352792013297199,0.0,0.17045267878973502,1.350619756871831e-07
16283,0.13510189134779294,0.0,0.1699600581003989,1.3434050982041784e-07
16284,0.1349248137657708,0.0,0.16946886112081835,1.3362289743969893e-07
16285,0.13474796827903351,0.0,0.16897908373636938,1.329091178580984e-07
16286,0.1345713545833233,0.0,0.1684907218443197,1.3219915044703905e-07
16287,0.1343949723747428,0.0,0.16800377135379438,1.3149297466375088e-07
16288,0.13421882134976287,0.0,0.1675182281857412,1.3079057007773684e-07
16289,0.1340429012052401,0.0,0.16703408827289692,1.3009191639331335e-07
16290,0.133867211638438,0.0,0.1665513475597529,1.2939699346598896e-07
16291,0.13369175234704506,0.0,0.166070002002521,1.287057813114591e-07
16292,0.13351652302918268,0.0,0.16559004756909992,1.2801826010719127e-07
16293,0.13334152338340385,0.0,0.16511148023904115,1.2733441018741284e-07
16294,0.1331667531086852,0.0,0.1646342960035154,1.2665421203308666e-07
16295,0.13299221190441732,0.0,0.16415849086527895,1.259776462586859e-07
16296,0.13281789947039574,0.0,0.16368406083864012,1.2530469359763174e-07
16297,0.13264381550681434,0.0,0.16321100194942606,1.2463533488802344e-07
16298,0.13246995971426084,0.0,0.1627393102349492,1.2396955106004847e-07
16299,0.132296331793714,0.0,0.16226898174397428,1.2330732312608404e-07
16300,0.13212293144654202,0.0,0.1618000125366854,1.2264863217415256e-07
16301,0.1319497583745017,0.0,0.16133239868465293,1.219934593650144e-07
16302,0.13177681227973775,0.0,0.16086613627080074,1.2134178593279047e-07
16303,0.1316040928647824,0.0,0.16040122138937335,1.206935931886278e-07
16304,0.13143159983255487,0.0,0.1599376501459035,1.2004886252658852e-07
16305,0.13125933288636052,0.0,0.15947541865717918,1.1940757543071358e-07
16306,0.13108729172989,0.0,0.15901452305121136,1.1876971348212715e-07
16307,0.1309154760672178,0.0,0.15855495946720144,1.1813525836512697e-07
16308,0.1307438856028003,0.0,0.15809672405550887,1.1750419187143576e-07
16309,0.1305725200414741,0.0,0.15763981297761884,1.1687649590212395e-07
16310,0.13040137908845403,0.0,0.15718422240611019,1.1625215246709147e-07
16311,0.13023046244933184,0.0,0.15672994852462305,1.1563114368235446e-07
16312,0.13005976983007625,0.0,0.15627698752782723,1.1501345176567023e-07
16313,0.1298893009370345,0.0,0.15582533562138992,1.1439905903122384e-07
16314,0.12971905547693513,0.0,0.15537498902194433,1.13787947884178e-07
16315,0.1295490331568923,0.0,0.15492594395705767,1.1318010081586083e-07
16316,0.12937923368440923,0.0,0.15447819666519982,1.1257550040024135e-07
16317,0.12920965676738064,0.0,0.15403174339571168,1.1197412929213895e-07
16318,0.1290403021140935,0.0,0.15358658040877418,1.113759702273551e-07
16319,0.12887116943322593,0.0,0.15314270397537638,1.1078100602463078e-07
16320,0.1287022584338452,0.0,0.15270011037728484,1.101892195890638e-07
16321,0.1285335688254053,0.0,0.15225879590701216,1.0960059391640609e-07
16322,0.12836510031774442,0.0,0.15181875686778593,1.0901511209753448e-07
16323,0.1281968526210831,0.0,0.15137998957351786,1.0843275732237525e-07
16324,0.12802882544602254,0.0,0.15094249034877272,1.0785351288265926e-07
16325,0.12786101850354323,0.0,0.15050625552873745,1.0727736217306979e-07
16326,0.12769343150500417,0.0,0.15007128145919055,1.0670428869059042e-07
16327,0.12752606416214207,0.0,0.14963756449647125,1.0613427603211337e-07
16328,0.1273589161870706,0.0,0.149205101007449,1.0556730789060289e-07
16329,0.12719198729227985,0.0,0.14877388736949287,1.0500336805028681e-07
16330,0.1270252771906358,0.0,0.14834391997044138,1.0444244038146154e-07
16331,0.12685878559537947,0.0,0.14791519520857221,1.0388450883552984e-07
16332,0.1266925122201266,0.0,0.14748770949257198,1.0332955744085126e-07
16333,0.12652645677886626,0.0,0.14706145924150632,1.0277757029987347e-07
16334,0.12636061898596068,0.0,0.14663644088479022,1.0222853158784347e-07
16335,0.12619499855614397,0.0,0.14621265086215784,1.0168242555318442e-07
16336,0.12602959520452128,0.0,0.14579008562363324,1.0113923651939398e-07
16337,0.12586440864656817,0.0,0.14536874162950036,1.005989488881051e-07
16338,0.12569943859812996,0.0,0.1449486153502735,1.0006154714278214e-07
16339,0.12553468477542148,0.0,0.144529703266668,9.952701585243419e-08
16340,0.12537014689502707,0.0,0.14411200186957027,9.899533967472856e-08
16341,0.12520582467390082,0.0,0.14369550766000874,9.846650335798203e-08
16342,0.12504171782936724,0.0,0.14328021714912428,9.794049174167758e-08
16343,0.12487782607912175,0.0,0.14286612685814087,9.741728975537124e-08
16344,0.124714149141231,0.0,0.1424532333183365,9.689688241608463e-08
16345,0.1245506867341332,0.0,0.14204153307101397,9.637925482449093e-08
16346,0.12438743857663778,0.0,0.14163102266747177,9.586439216036966e-08
16347,0.1242244043879251,0.0,0.14122169866897522,9.535227967791129e-08
16348,0.1240615838875456,0.0,0.1408135576467277,9.484290270148888e-08
16349,0.12389897679541889,0.0,0.14040659618184173,9.433624662245293e-08
16350,0.12373658283183285,0.0,0.14000081086531047,9.383229689742845e-08
16351,0.12357440171744256,0.0,0.1395961982979792,9.333103904834988e-08
16352,0.12341243317326929,0.0,0.13919275509051676,9.283245866428039e-08
16353,0.12325067692069967,0.0,0.13879047786338738,9.233654140479342e-08
16354,0.12308913268148479,0.0,0.1383893632468224,9.184327300446525e-08
16355,0.1229278001777398,0.0,0.13798940788079206,9.135263927785318e-08
16356,0.12276667913194318,0.0,0.13759060841497736,9.086462612424803e-08
16357,0.12260576926693659,0.0,0.13719296150874227,9.037921953150785e-08
16358,0.12244507030592465,0.0,0.13679646383110539,8.989640557839796e-08
16359,0.12228458197247492,0.0,0.13640111206071245,8.941617043505905e-08
16360,0.12212430399051782,0.0,0.136006902885808,8.893850036146586e-08
16361,0.12196423608434663,0.0,0.13561383300420804,8.846338170398725e-08
16362,0.12180437797861729,0.0,0.1352218991232721,8.799080089038362e-08
16363,0.12164472939834817,0.0,0.13483109795987555,8.752074442375424e-08
16364,0.12148529006891969,0.0,0.13444142624038227,8.705319887606688e-08
16365,0.12132605971607381,0.0,0.13405288070061705,8.658815088195342e-08
16366,0.12116703806591338,0.0,0.1336654580858382,8.612558713343999e-08
16367,0.12100822484490126,0.0,0.1332791551507105,8.566549437619274e-08
16368,0.12084961977985975,0.0,0.13289396865927783,8.520785940770612e-08
16369,0.12069122259796936,0.0,0.1325098953849361,8.475266907764801e-08
16370,0.12053303302676797,0.0,0.13212693211040644,8.42999102903017e-08
16371,0.12037505079414973,0.0,0.13174507562770812,8.38495700088203e-08
16372,0.12021727562836368,0.0,0.13136432273813178,8.3401635260736e-08
16373,0.12005970725801267,0.0,0.13098467025221278,8.29560931439836e-08
16374,0.1199023454120521,0.0,0.13060611498970412,8.251293083268833e-08
16375,0.11974518981978893,0.0,0.13022865377955034,8.207213558195752e-08
16376,0.1195882402108811,0.0,0.12985228345986047,8.163369473108469e-08
16377,0.1194314963153372,0.0,0.12947700087788167,8.119759570479242e-08
16378,0.11927495786351709,0.0,0.12910280288997295,8.076382601240064e-08
16379,0.11911862458613276,0.0,0.12872968636157844,8.033237324506099e-08
16380,0.11896249621424937,0.0,0.1283576481672014,7.990322507141841e-08
16381,0.1188065724792864,0.0,0.12798668519037792,7.947636923222053e-08
16382,0.11865085311301839,0.0,0.12761679432365078,7.905179353448845e-08
16383,0.11849533784757492,0.0,0.1272479724685434,7.862948584588398e-08
16384,0.11834002641544049,0.0,0.12688021653553405,7.820943408986543e-08
16385,0.11818491854945345,0.0,0.12651352344402975,7.779162624211802e-08
16386,0.11803001398280502,0.0,0.1261478901223407,7.737605032859107e-08
16387,0.11787531244903793,0.0,0.12578331350765465,7.696269442527961e-08
16388,0.11772081368204497,0.0,0.12541979054601107,7.655154665967753e-08
16389,0.11756651741606783,0.0,0.12505731819227572,7.614259521362415e-08
16390,0.11741242338569574,0.0,0.12469589341011514,7.573582832709733e-08
16391,0.11725853132586446,0.0,0.1243355131719711,7.533123430239643e-08
16392,0.11710484097185535,0.0,0.1239761744590355,7.492880150813483e-08
16393,0.11695135205929467,0.0,0.12361787426122474,7.45285183824942e-08
16394,0.11679806432415327,0.0,0.12326060957715468,7.413037343533967e-08
16395,0.11664497750274659,0.0,0.12290437741411518,7.373435524894918e-08
16396,0.11649209133173488,0.0,0.12254917478804542,7.334045247730802e-08
16397,0.11633940554812354,0.0,0.1221949987235085,7.294865384410205e-08
16398,0.1161869198892636,0.0,0.12184184625366666,7.255894813969443e-08
16399,0.11603463409285204,0.0,0.12148971442025638,7.21713242174707e-08
16400,0.1158825478969319,0.0,0.12113860027356375,7.178577098998436e-08
16401,0.1157306610398919,0.0,0.12078850087239956,7.140227742532274e-08
16402,0.11557897326046605,0.0,0.12043941328407498,7.102083254405122e-08
16403,0.11542748429773274,0.0,0.12009133458437674,7.064142541699152e-08
16404,0.1152761938911136,0.0,0.11974426185754294,7.026404516396029e-08
16405,0.1151251017803721,0.0,0.11939819219623857,6.988868095345682e-08
16406,0.11497420770561223,0.0,0.11905312270153107,6.95153220031594e-08
16407,0.11482351140727665,0.0,0.11870905048286613,6.914395758099029e-08
16408,0.11467301262614499,0.0,0.11836597265804354,6.87745770064544e-08
16409,0.11452271110333238,0.0,0.11802388635319276,6.840716965194693e-08
16410,0.11437260658028818,0.0,0.11768278870274908,6.804172494377785e-08
16411,0.1142226987987955,0.0,0.11734267684942937,6.767823236274797e-08
16412,0.11407298750097142,0.0,0.11700354794420824,6.731668144423092e-08
16413,0.11392347242926826,0.0,0.116665399146294,6.695706177783785e-08
16414,0.11377415332647542,0.0,0.11632822762310496,6.659936300685127e-08
16415,0.1136250299357214,0.0,0.11599203055024572,6.624357482768797e-08
16416,0.11347610200047553,0.0,0.11565680511148344,6.588968698967414e-08
16417,0.11332736926454902,0.0,0.11532254849872436,6.553768929538749e-08
16418,0.11317883147209507,0.0,0.11498925791199033,6.518757160173532e-08
16419,0.11303048836760837,0.0,0.1146569305593954,6.483932382181354e-08
16420,0.112882339695924,0.0,0.11432556365712247,6.449293592744395e-08
16421,0.11273438520221579,0.0,0.11399515442940009,6.41483979521403e-08
16422,0.11258662463199502,0.0,0.11366570010847912,6.38056999941361e-08
16423,0.11243905773110865,0.0,0.11333719793460957,6.346483221903624e-08
16424,0.11229168424573777,0.0,0.11300964515601745,6.31257848616469e-08
16425,0.11214450392239594,0.0,0.11268303902888167,6.278854822659456e-08
16426,0.11199751650792751,0.0,0.11235737681731102,6.245311268745917e-08
16427,0.11185072174950597,0.0,0.11203265579332107,6.211946868430052e-08
16428,0.11170411939463228,0.0,0.11170887323681138,6.178760671963245e-08
16429,0.1115577091911337,0.0,0.11138602643554256,6.145751735307577e-08
16430,0.11141149088716301,0.0,0.11106411268511361,6.112919119508023e-08
16431,0.11126546423119861,0.0,0.11074312928893923,6.080261890023769e-08
16432,0.1111196289720457,0.0,0.11042307355822725,6.047779116079681e-08
16433,0.11097398485883797,0.0,0.11010394281195628,6.01546987010281e-08
16434,0.1108285316410401,0.0,0.10978573437685317,5.983333227306241e-08
16435,0.11068326906845014,0.0,0.1094684455873709,5.951368265472758e-08
16436,0.11053819689120178,0.0,0.10915207378566626,5.9195740649734906e-08
16437,0.11039331485976571,0.0,0.10883661632157768,5.88794970903255e-08
16438,0.11024862272495078,0.0,0.10852207055260299,5.856494284220029e-08
16439,0.11010412023790452,0.0,0.10820843384387745,5.825206881126515e-08
16440,0.10995980715011318,0.0,0.10789570356815142,5.794086595146779e-08
16441,0.10981568321340197,0.0,0.10758387710576842,5.763132527283523e-08
16442,0.10967174817993496,0.0,0.10727295184464294,5.7323437848769147e-08
16443,0.10952800180221477,0.0,0.10696292518023855,5.7017194821732956e-08
16444,0.10938444383308213,0.0,0.1066537945155457,5.671258740665655e-08
16445,0.10924107402571488,0.0,0.10634555726106,5.640960689165511e-08
16446,0.1090978921336258,0.0,0.10603821083476032,5.610824463596493e-08
16447,0.10895489791065971,0.0,0.10573175266208713,5.58084920652989e-08
16448,0.10881209111098877,0.0,0.10542618017592091,5.551034066508097e-08
16449,0.10866947148910581,0.0,0.10512149081656065,5.5213781972219844e-08
16450,0.10852703879981468,0.0,0.10481768203170277,5.491880756621529e-08
16451,0.10838479279821585,0.0,0.10451475127641978,5.462540906045896e-08
16452,0.10824273323968449,0.0,0.10421269601313918,5.4333578094595045e-08
16453,0.10810085987983858,0.0,0.10391151371162267,5.404330632872709e-08
16454,0.10795917247449727,0.0,0.10361120184894504,5.375458544013333e-08
16455,0.10781767077963808,0.0,0.10331175790947313,5.3467407122892575e-08
16456,0.10767635455137478,0.0,0.103013179384845,5.31817630905466e-08
16457,0.10753522354598502,0.0,0.10271546377394884,5.289764508156881e-08
16458,0.10739427752000333,0.0,0.10241860858290193,5.2615044867060485e-08
16459,0.10725351623035555,0.0,0.10212261132502966,5.2333954259800505e-08
16460,0.1071129394344759,0.0,0.10182746952084455,5.205436512358193e-08
16461,0.10697254689035607,0.0,0.10153318069802532,5.177626938171823e-08
16462,0.10683233835652206,0.0,0.10123974239139595,5.149965902370076e-08
16463,0.10669231359197141,0.0,0.1009471521429049,5.122452610921969e-08
16464,0.10655247235610842,0.0,0.10065540750160439,5.095086276907731e-08
16465,0.1064128144086974,0.0,0.10036450602362969,5.0678661202875066e-08
16466,0.10627333950983961,0.0,0.10007444527217864,5.040791367369206e-08
16467,0.10613404741997087,0.0,0.09978522281749126,5.013861250026228e-08
16468,0.10599493789987764,0.0,0.09949683623682924,4.987075004737922e-08
16469,0.10585601071073332,0.0,0.09920928311445579,4.960431871541227e-08
16470,0.10571726561416564,0.0,0.0989225610416155,4.933931092990718e-08
16471,0.10557870237238297,0.0,0.09863666761651421,4.907571913227658e-08
16472,0.10544032074843142,0.0,0.09835160044429908,4.881353577252468e-08
16473,0.10530212050677856,0.0,0.09806735713703849,4.855275330484386e-08
16474,0.10516410141485164,0.0,0.09778393531370223,4.829336418668107e-08
16475,0.1050262632480417,0.0,0.09750133260014152,4.803536088155906e-08
16476,0.10488860581258957,0.0,0.09721954662906918,4.77787358655415e-08
16477,0.1047511291562127,0.0,0.09693857504003979,4.752348163680707e-08
16478,0.11556112083974562,0.0,0.09665841547942984,4.726959072740551e-08
16479,0.13864194238108785,0.0,0.09637906560041805,4.7017055715978585e-08
16480,0.15132500082795264,0.0,0.09610052306296556,4.6765869240094776e-08
16481,0.15112666018769438,0.0,0.09582278553379638,4.651602400689431e-08
16482,0.15092857911880242,0.0,0.0955458506863778,4.6267512800959594e-08
16483,0.15073075760497665,0.0,0.09526971620090091,4.6020328488670516e-08
16484,0.15053319535138068,0.0,0.09499437976426119,4.57744640187093e-08
16485,0.15033589203117614,0.0,0.09471983907003916,4.552991241877406e-08
16486,0.15013884731012106,0.0,0.09444609181848117,4.5286666788895676e-08
16487,0.1499420608517705,0.0,0.0941731357164801,4.504472029199634e-08
16488,0.14974553231905072,0.0,0.09390096847755627,4.480406614248121e-08
