scorer,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10
bodyparts,red_light,red_light,red_light
coords,x,y,likelihood
11217,285.78717,84.98654,0.0729482
11218,400.74213,10.135708,0.086565465
11219,394.0246,18.687218,0.045279883
11220,394.15598,19.145533,0.025325982
11221,290.54044,84.99704,0.9717511
11222,293.23285,86.55641,0.9230933
11223,302.11035,93.82298,0.9317774
11224,312.90695,98.976105,0.9771672
11225,320.4782,104.508125,0.92306614
11226,324.98196,115.73636,0.9822581
11227,329.09268,129.55412,0.9610087
11228,333.6702,139.11621,0.9801064
11229,394.17038,18.730865,0.04130336
11230,401.74945,10.689465,0.076555945
11231,393.97238,18.70633,0.032777302
11232,342.72806,138.95465,0.77137756
11233,343.57648,139.10513,0.724849
11234,344.94208,139.50679,0.65464437
11235,343.97852,139.11305,0.69371414
11236,343.2397,138.79146,0.9224801
11237,344.71222,133.3239,1.0
11238,344.77783,124.62672,0.95330936
11239,342.73727,116.58746,1.0
11240,335.41058,113.20365,0.99437296
11241,334.33066,111.76473,0.9927534
11242,335.57224,110.56586,0.94426125
11243,343.59308,114.63913,1.0
11244,341.90646,114.90191,1.0
11245,335.35608,115.6402,1.0
11246,332.28387,120.688995,0.98655087
11247,330.95496,124.376816,0.97592324
11248,331.5751,124.80129,0.99271405
11249,329.26602,125.900665,0.95651436
11250,326.1024,129.2261,1.0
11251,328.2623,134.62312,0.97841984
11252,329.31638,138.54454,0.92666173
11253,327.563,138.54605,0.83597386
11254,323.23605,138.53807,0.79530966
11255,323.21576,137.83266,0.6359355
11256,324.4147,138.65007,0.69431686
11257,394.10428,18.68453,0.046578046
11258,394.12857,18.10302,0.04099899
11259,326.92966,143.58145,0.8332292
11260,322.58136,143.1489,0.9473282
11261,321.53485,142.89493,0.98196286
11262,320.42892,142.14761,0.9930427
11263,319.685,141.86456,1.0
11264,318.50513,141.62291,1.0
11265,319.85864,144.34428,0.990144
11266,329.4418,158.11414,0.9370002
11267,333.4139,164.94666,1.0
11268,332.40695,166.29941,1.0
11269,331.39694,166.23457,1.0
11270,328.48175,166.78488,0.9959924
11271,325.07068,169.51645,0.95598066
11272,319.55978,172.93553,1.0
11273,318.71265,174.15456,1.0
11274,318.37637,175.03714,1.0
11275,315.93942,173.53047,1.0
11276,313.31433,172.43494,0.9567245
11277,314.38727,174.92035,0.9943101
11278,315.01923,179.76584,1.0
11279,313.61917,182.52112,1.0
11280,315.355,184.60957,0.99363375
11281,317.2292,188.62183,1.0
11282,317.07602,191.23364,1.0
11283,316.76172,194.65211,1.0
11284,316.20465,196.738,1.0
11285,316.7768,202.37445,0.98197454
11286,318.4395,205.40436,1.0
11287,317.98865,207.23254,1.0
11288,319.0581,212.46608,1.0
11289,320.5125,218.74654,0.98691523
11290,322.33374,223.03105,0.99009156
11291,323.0403,229.56339,1.0
11292,320.12418,238.14842,1.0
11293,319.9971,244.05603,1.0
11294,318.90805,252.82542,1.0
11295,318.81805,261.53748,1.0
11296,316.74664,269.64178,1.0
11297,315.83914,276.81577,1.0
11298,317.08408,284.84622,1.0
11299,319.18222,291.3643,1.0
11300,319.7117,297.23526,0.99038386
11301,318.7274,303.28955,1.0
11302,317.74045,309.17154,1.0
11303,316.71646,316.7836,1.0
11304,316.2076,318.92252,1.0
11305,313.4772,321.35284,1.0
11306,312.68488,326.48032,0.997632
11307,310.31177,334.40564,0.9346579
11308,310.48566,340.2801,1.0
11309,307.89624,343.90942,0.97220194
11310,307.7674,347.86057,0.98579
11311,308.77936,350.3594,0.98397666
11312,310.54987,351.69,1.0
11313,311.65765,353.43085,0.98608124
11314,312.87015,353.93045,1.0
11315,315.83987,354.09805,1.0
11316,318.74628,353.71408,1.0
11317,326.3029,355.1604,1.0
11318,329.61823,355.60312,1.0
11319,331.99847,355.2218,1.0
11320,332.4776,354.78726,1.0
11321,333.57513,354.71844,1.0
11322,333.7016,354.03473,1.0
11323,333.2201,353.48938,1.0
11324,335.08026,350.60876,1.0
11325,337.478,344.4974,0.9901089
11326,339.39786,341.48972,1.0
11327,340.1966,341.90024,1.0
11328,339.75125,343.51804,0.98988414
11329,340.766,344.1524,0.9731221
11330,341.45737,342.45663,1.0
11331,342.41678,341.1997,1.0
11332,343.90433,342.75623,0.99651134
11333,344.47534,344.90182,0.95662457
11334,345.94452,347.11353,0.96656144
11335,346.31882,348.48657,0.9680353
11336,346.75616,350.75797,0.99000925
11337,346.6921,352.83063,1.0
11338,346.5321,352.94513,1.0
11339,346.4223,352.4394,1.0
11340,346.4686,352.46332,1.0
11341,346.0636,352.62354,1.0
11342,346.3219,352.58536,1.0
11343,346.18567,352.36423,0.992774
11344,345.97424,352.4749,0.9934331
11345,345.7729,352.98697,1.0
11346,345.2044,352.71796,1.0
11347,342.1495,352.5535,1.0
11348,338.7963,353.5516,1.0
11349,336.63354,352.13232,1.0
11350,333.77676,352.36945,1.0
11351,325.84964,351.80826,0.9797964
11352,319.34097,347.63693,0.98853254
11353,313.26575,344.6032,0.9646266
11354,305.04446,343.10117,0.9883889
11355,303.8434,340.2868,1.0
11356,303.8977,338.83786,1.0
11357,305.07172,338.074,0.99952096
11358,303.0994,335.93155,0.9744699
11359,302.68472,337.17154,1.0
11360,302.6819,336.30475,0.9915782
11361,302.49527,333.85577,1.0
11362,300.7281,333.5735,1.0
11363,298.82016,336.7799,1.0
11364,296.9645,342.9891,1.0
11365,296.0154,346.355,0.9214159
11366,295.2094,348.78018,0.95448816
11367,294.90878,349.0231,0.9497511
11368,294.71603,348.5749,0.9484328
11369,293.84665,348.45996,0.96326077
11370,293.53262,348.4908,0.9787165
11371,293.3388,348.70987,0.9802089
11372,292.5444,348.2835,0.9813937
11373,292.39227,345.87985,0.95914996
11374,294.48013,343.07645,0.96611524
11375,297.4527,342.3332,1.0
11376,300.30524,342.38727,1.0
11377,300.6655,343.91516,0.98631406
11378,300.97623,342.79373,1.0
11379,298.89246,342.67606,1.0
11380,299.16312,341.89432,1.0
11381,298.47028,340.66626,1.0
11382,297.3818,340.10803,1.0
11383,297.45123,339.6683,1.0
11384,300.25687,338.84525,1.0
11385,300.44974,336.98926,1.0
11386,299.33582,335.7821,1.0
11387,297.16776,334.8241,0.9888564
11388,296.73486,335.0203,0.9779716
11389,295.4707,336.69122,0.9675695
11390,295.29752,339.13898,1.0
11391,296.0984,338.9456,1.0
11392,297.99683,337.31198,1.0
11393,299.19724,337.54797,1.0
11394,297.65265,337.4659,1.0
11395,295.7398,338.07074,0.99921596
11396,294.0077,336.32367,0.95781153
11397,294.6383,335.91333,0.95454973
11398,296.1954,336.57477,0.9606023
11399,296.16016,337.22046,0.9807332
11400,293.18127,335.7016,0.9677111
11401,293.70154,336.5105,0.98803455
11402,293.35315,339.5453,1.0
11403,291.53403,342.09415,1.0
11404,289.80502,343.78,0.98397595
11405,288.9804,343.93213,0.9722867
11406,289.04388,343.62027,0.97457576
11407,288.60013,343.60736,0.972749
11408,289.22513,343.97458,0.9681171
11409,291.00497,343.6478,0.96552956
11410,291.43036,343.0201,0.9727559
11411,291.8067,343.07343,0.9712241
11412,292.01163,342.56067,0.9833299
11413,292.29022,342.05997,0.9890762
11414,293.4861,341.94647,0.9848545
11415,293.96497,341.5827,0.98238146
11416,296.14273,339.91162,1.0
11417,293.1692,336.3706,0.9745983
11418,293.70868,336.05002,0.96073294
11419,293.77393,336.18042,0.94732696
11420,294.4164,335.3959,0.94910216
11421,294.04095,334.70392,0.9662774
11422,293.50812,334.8112,0.9747544
11423,293.2777,335.0038,0.9764484
11424,293.74747,334.32858,0.97462237
11425,295.04593,332.93118,0.9447201
11426,298.41504,332.9583,1.0
11427,303.3568,330.53934,1.0
11428,304.9602,330.39218,0.9898964
11429,306.93686,330.31366,0.9771241
11430,308.04218,329.79306,0.9644949
11431,310.79733,329.5718,0.92393434
11432,313.44586,329.98904,0.9500629
11433,315.39926,324.51843,1.0
11434,310.83792,318.6489,0.9211433
11435,310.51987,318.67804,0.92774135
11436,312.82077,319.1899,0.94923174
11437,314.5438,316.5844,0.9861596
11438,313.79117,313.79947,0.9422392
11439,315.48145,315.22903,0.9786114
11440,317.44098,317.29996,1.0
11441,318.28986,315.5735,1.0
11442,317.11642,312.89233,0.9857284
11443,314.58698,309.07907,1.0
11444,308.54443,303.77948,0.95682776
11445,306.1393,299.77777,0.98164195
11446,306.42102,297.56943,0.97152215
11447,304.87454,293.52216,0.9966907
11448,302.9086,288.24887,0.97829306
11449,303.28583,287.80743,0.9843061
11450,304.00415,286.55432,0.986964
11451,310.2489,284.88376,0.9462248
11452,313.8766,282.72922,0.944805
11453,317.79868,285.23264,0.9965992
11454,320.1434,284.99542,1.0
11455,323.4795,281.72183,0.96896756
11456,325.7545,277.81918,1.0
11457,327.57,279.09827,0.95978904
11458,329.4555,284.7831,0.9582074
11459,329.16122,290.1326,1.0
11460,333.23975,287.7802,1.0
11461,336.42667,284.5519,1.0
11462,339.02582,283.25668,0.97455096
11463,341.71555,282.76086,0.9453819
11464,343.32025,281.8348,0.91779697
11465,344.52747,281.52112,0.90257573
11466,344.66293,281.3484,0.9279275
11467,344.27274,281.21747,0.9131583
11468,342.263,282.41327,0.93238646
11469,335.80173,287.19946,0.9692079
11470,334.90332,288.37634,1.0
11471,335.30884,287.77283,0.98257005
11472,333.0951,287.61166,1.0
11473,330.59814,289.8718,1.0
11474,326.78723,293.77325,0.9972224
11475,323.56158,298.30292,0.96538687
11476,322.8546,299.75198,0.97210884
11477,321.98743,300.18457,0.971117
11478,319.73578,302.57465,0.9790454
11479,319.59595,306.54343,1.0
11480,322.4796,310.0719,0.98690736
11481,328.25967,311.3772,0.9367678
11482,332.63904,310.9104,1.0
11483,333.2881,309.2404,1.0
11484,331.2266,308.93152,1.0
11485,334.1259,309.8194,1.0
11486,334.06558,309.62216,1.0
11487,331.20834,309.08105,1.0
11488,329.5819,308.6667,1.0
11489,326.5991,307.7994,0.9985854
11490,323.00107,308.81506,1.0
11491,327.5996,312.17264,0.89825475
11492,332.63556,314.8815,0.97984946
11493,332.1587,313.47324,0.96055555
11494,332.2648,312.39966,0.9814136
11495,333.79984,312.4198,0.96626055
11496,334.00864,312.7395,0.9571651
11497,331.31686,312.13184,0.98026705
11498,325.9263,310.7008,0.9620924
11499,322.52054,311.51465,0.9726118
11500,331.16794,313.9082,0.9182224
11501,336.1656,312.1517,0.96143985
11502,335.3655,310.72946,0.9856566
11503,337.3211,308.94534,0.98059
11504,336.19135,310.22253,0.8953441
11505,341.71304,313.0962,0.92526364
11506,345.60498,314.19366,0.95510495
11507,348.14035,315.30527,1.0
11508,350.9077,317.49066,1.0
11509,352.17578,317.2708,0.9930593
11510,351.73755,317.6765,1.0
11511,353.9969,316.33572,0.990535
11512,355.2617,313.7223,0.98287463
11513,355.46048,313.45377,0.9791932
11514,359.1692,313.53235,0.9300104
11515,361.14423,315.9302,0.9572528
11516,363.93073,318.1881,1.0
11517,366.26996,317.5701,1.0
11518,368.4832,312.41534,0.9513786
11519,372.80716,309.77136,0.97819877
11520,376.42773,309.1349,1.0
11521,393.91934,18.981047,0.028818779
11522,244.2019,84.925606,0.024235684
11523,393.8647,17.750454,0.052256826
11524,401.4858,10.309588,0.07317725
11525,236.48126,84.85128,0.03375587
11526,394.72327,19.619349,0.030166348
11527,394.33475,19.220257,0.030056737
11528,399.209,8.713207,0.14389226
11529,393.8664,18.357414,0.03661383
11530,394.48343,19.363249,0.030658394
11531,394.18765,18.517256,0.0406431
11532,394.0127,18.153149,0.052815866
11533,393.95184,18.44056,0.04210099
11534,401.19016,10.221826,0.08193126
11535,401.96136,10.609435,0.06340692
11536,394.99936,19.664558,0.022234865
11537,394.7554,19.539953,0.027850151
11538,388.63922,19.396973,0.028935011
11539,394.28342,18.369349,0.0554665
11540,390.99512,8.420671,0.13566841
11541,394.24008,18.76572,0.046017982
11542,393.56384,18.192774,0.03223461
11543,394.4912,19.41982,0.02591213
11544,393.77274,17.844238,0.05207706
11545,394.1855,19.238117,0.03688538
11546,394.62427,19.491343,0.026485004
11547,394.00525,18.200047,0.045476984
11548,401.0294,9.646959,0.09077282
11549,394.15533,18.938358,0.0399012
11550,394.13025,19.186773,0.028058285
11551,389.0643,17.360748,0.05331075
11552,394.15256,19.04435,0.036722943
11553,401.85312,10.435511,0.06588217
11554,393.99323,18.528124,0.031490844
11555,394.0901,17.57849,0.04830531
11556,394.3643,19.220058,0.02688163
11557,394.0612,18.853558,0.028408833
11558,391.54095,8.92843,0.15344581
11559,389.11826,17.528778,0.047907125
11560,393.7598,17.658781,0.05485061
11561,394.00397,18.361376,0.047728978
11562,394.26447,18.98566,0.033354145
11563,394.14017,18.268467,0.04048982
11564,393.8975,18.726547,0.03779282
11565,394.14542,19.197237,0.029091833
11566,244.39795,84.9924,0.027807979
11567,371.55508,307.96667,1.0
11568,370.92654,312.64548,0.9441438
11569,370.34436,317.81485,0.9883195
11570,368.8586,319.4139,0.9747809
11571,367.29553,319.1903,0.96016955
11572,366.77682,320.56244,1.0
11573,366.14413,324.1312,1.0
11574,367.4238,327.21442,0.90683544
11575,368.44406,328.2802,0.9548651
11576,371.0126,327.42667,0.9712076
11577,371.76505,327.4987,0.96017736
11578,374.5556,329.80396,0.91028637
11579,379.02203,333.17856,1.0
11580,382.26627,335.33542,0.99248195
11581,385.3061,338.5289,1.0
11582,389.7272,339.70773,1.0
11583,393.7052,342.38626,1.0
11584,398.78842,346.94772,0.9813705
11585,400.46985,347.53992,0.9866309
11586,402.80466,344.03226,0.97378004
11587,407.2649,343.0057,0.97107345
11588,413.81158,344.23883,0.97040874
11589,415.3717,344.28217,0.94614786
11590,415.4429,344.38138,0.945397
11591,423.27405,342.6392,0.9513513
11592,430.56973,344.65027,0.9570641
11593,431.60287,349.0472,1.0
11594,434.75925,349.15305,0.9645363
11595,440.30307,349.03174,0.93674755
11596,443.32083,350.7824,1.0
11597,444.07684,352.34436,1.0
11598,447.32336,350.46423,1.0
11599,453.037,345.1281,0.94743997
11600,458.3689,343.86865,0.98309493
11601,463.36945,346.69455,0.9629528
11602,467.9619,348.41296,0.96956265
11603,473.0802,349.84424,0.9534375
11604,479.51602,350.49857,0.9804561
11605,490.73422,351.2451,0.9986305
11606,495.08792,350.1196,1.0
11607,502.43628,350.40335,0.9558794
11608,510.46136,350.62567,0.9814184
11609,519.3351,351.4106,0.9873029
11610,526.3196,350.81033,0.9807664
11611,535.1127,353.1698,1.0
11612,541.9641,352.76892,1.0
11613,550.87317,352.9156,1.0
11614,558.2394,351.16846,0.99568516
11615,568.1881,352.04233,0.97352993
11616,574.39777,350.1341,0.97262675
11617,582.98895,352.56854,1.0
11618,590.00397,352.4226,1.0
11619,596.0455,351.2247,1.0
11620,602.89746,347.8177,0.9724808
11621,605.3973,344.6235,0.99380684
11622,607.8691,344.8098,0.9804621
11623,610.073,344.81073,0.96723944
11624,611.72253,344.29675,0.9857937
11625,611.26294,342.62302,1.0
11626,613.6253,340.73096,1.0
11627,613.9964,340.81592,1.0
11628,613.12067,339.33517,1.0
11629,613.0178,337.3728,1.0
11630,610.97894,336.02298,0.99394417
11631,610.54626,334.8239,0.96951914
11632,609.5476,335.39032,0.95218307
11633,607.99176,333.03806,1.0
11634,607.05084,330.6914,0.96613497
11635,604.9055,327.91135,0.9761834
11636,603.73206,325.9936,1.0
11637,603.53076,324.24072,1.0
11638,600.6034,321.36993,0.9738469
11639,598.27484,320.803,0.9720893
11640,600.3418,323.67783,1.0
11641,600.202,321.7094,0.98257864
11642,601.08844,317.11862,0.923011
11643,598.0086,311.36707,0.90719736
11644,593.35364,310.93652,0.9507026
11645,592.9,309.4349,0.9766901
11646,394.29077,19.373335,0.029433046
11647,394.66394,19.641798,0.023869632
11648,394.5956,19.397606,0.023133565
11649,388.66217,19.340387,0.030102205
11650,244.39073,85.16329,0.02450668
11651,244.1597,84.94056,0.024742406
11652,244.46838,85.0618,0.024715219
11653,244.36107,85.171776,0.024307057
11654,394.02332,18.565475,0.04240201
11655,393.8343,18.284054,0.02913804
11656,394.03958,18.896244,0.037830602
11657,394.2102,19.078005,0.03083694
11658,394.7011,19.63331,0.026087686
11659,394.36682,19.220966,0.027500428
11660,401.13992,10.254234,0.076174706
11661,244.37306,85.033394,0.024468834
11662,394.6658,19.536474,0.02583906
11663,393.57068,17.773111,0.046126544
11664,244.06342,84.40531,0.02600247
11665,388.71182,19.172691,0.033425856
11666,244.373,85.14285,0.022490624
11667,393.63968,17.19185,0.05424985
11668,388.5634,19.512457,0.025034701
11669,244.17316,84.883835,0.023422386
11670,388.4413,19.647865,0.026353283
11671,388.53223,19.06143,0.03464627
11672,401.891,10.754148,0.068255164
11673,388.5455,19.440271,0.029470675
11674,393.9286,18.296764,0.043846387
11675,394.10114,18.366478,0.042627472
11676,244.47136,85.20286,0.020246705
11677,394.27066,19.374743,0.027104836
11678,401.93753,10.655323,0.057778586
11679,393.81787,17.948706,0.05241881
11680,244.38493,85.09726,0.02667084
11681,394.85812,19.742706,0.025928974
11682,579.0009,315.10782,0.10904762
11683,400.43945,9.525662,0.11649636
11684,244.48288,85.12496,0.024649348
11685,236.47942,84.58473,0.026675686
11686,388.54697,19.192072,0.03427907
11687,236.49129,84.48592,0.021271076
11688,394.31177,19.18397,0.036956612
11689,394.33224,18.869213,0.042483006
11690,573.4621,311.27936,0.23937511
11691,580.4624,313.10806,0.19287862
11692,591.3078,310.2658,0.9868856
11693,593.2711,313.7619,0.95008487
11694,594.0031,318.0679,0.96986204
11695,596.8908,319.0546,0.9213164
11696,600.2294,317.51895,0.91956776
11697,602.2307,310.833,0.984087
11698,603.0459,308.71338,1.0
11699,602.12524,308.02795,1.0
11700,601.7394,308.26904,1.0
11701,601.69763,308.83374,1.0
11702,603.7415,309.4597,1.0
11703,605.27637,311.61478,0.99134934
11704,607.1601,316.37186,0.9901515
11705,607.72565,313.79004,0.9828205
11706,610.3719,317.2948,0.9611349
11707,614.85065,319.08472,0.93381584
11708,616.7163,320.58722,0.97550476
11709,619.56525,321.7022,1.0
11710,620.4188,321.6819,1.0
11711,620.4067,319.71506,1.0
11712,619.38043,320.11038,1.0
11713,618.42,323.921,1.0
11714,617.54395,327.59564,0.92854464
11715,615.2068,331.51224,0.38166788
11716,619.8352,334.70493,1.0
11717,621.788,335.10712,1.0
11718,622.871,333.32028,1.0
11719,623.7525,332.65796,1.0
11720,622.96466,334.09213,0.7667636
11721,626.8031,345.21335,0.076923706
11722,624.1406,335.7572,0.95809174
11723,624.9556,334.05124,0.96954286
11724,624.4123,332.24283,0.9949819
11725,623.62866,331.58237,0.9204157
11726,622.02527,329.89575,0.93584263
11727,618.7667,331.32462,0.95937973
11728,614.5235,334.38986,0.9849454
11729,612.8293,335.48856,0.90257734
11730,612.30316,336.1267,0.6965254
11731,612.971,336.12698,0.60967374
11732,609.6479,335.95367,0.9366268
11733,609.50275,335.7017,0.9781325
11734,609.5741,335.66168,0.97272444
11735,609.35455,335.88147,0.9808823
11736,611.03235,336.0662,0.939597
11737,610.24146,336.77463,1.0
11738,609.5749,336.77,1.0
11739,609.1927,336.35425,1.0
11740,610.79614,335.1308,0.9729903
11741,610.88617,328.74893,0.9667461
11742,611.8967,326.4241,0.9834887
11743,612.35095,326.53445,0.957126
11744,614.15796,325.33548,1.0
11745,616.094,325.31516,1.0
11746,616.9624,324.29486,1.0
11747,619.24225,323.62488,1.0
11748,619.4804,324.95453,1.0
11749,619.24207,324.38397,1.0
11750,617.5673,322.98813,1.0
11751,617.1033,323.7409,1.0
11752,616.3991,324.3362,1.0
11753,616.1226,324.42398,1.0
11754,616.1107,324.15915,1.0
11755,616.27954,324.18527,1.0
11756,615.98926,324.75375,1.0
11757,614.42883,324.44843,0.9980111
11758,611.96277,324.7576,1.0
11759,611.1067,325.28247,1.0
11760,611.5504,325.51373,1.0
11761,611.6043,325.0634,1.0
11762,612.36646,324.83554,1.0
11763,612.0801,324.87454,1.0
11764,611.8137,324.75882,1.0
11765,611.20605,325.0629,1.0
11766,610.5514,325.06766,1.0
11767,611.0364,324.99713,1.0
11768,611.49915,325.00076,1.0
11769,611.65356,324.67908,1.0
11770,614.4153,324.28632,0.99773884
11771,618.9422,324.4855,1.0
11772,619.98676,325.8287,1.0
11773,619.893,328.74448,0.99110234
11774,621.12994,332.8823,1.0
11775,622.94226,333.35062,1.0
11776,622.89795,334.2948,1.0
11777,621.2138,335.29788,1.0
11778,620.56665,335.1368,1.0
11779,620.6493,334.6191,1.0
11780,619.97394,333.10233,1.0
11781,618.2841,333.13507,0.93081194
11782,619.3326,333.75162,0.98744076
11783,618.71484,332.43225,0.96303135
11784,618.79846,332.2383,0.9751483
11785,614.44403,331.71506,0.8945325
11786,613.94495,334.79034,0.965901
11787,611.2243,336.4818,1.0
11788,610.88904,338.3583,1.0
11789,612.05444,339.0805,1.0
11790,610.55066,340.7381,0.99416304
11791,610.53455,340.99643,0.880943
11792,393.27606,17.125223,0.035512622
11793,609.1333,341.81528,0.73584974
11794,611.5989,341.90118,0.28925025
11795,607.13947,343.82297,0.85691154
11796,611.3598,347.6267,0.0778239
11797,607.4439,350.61285,0.9974608
11798,608.9164,351.07178,1.0
11799,610.3414,353.77386,1.0
11800,608.9253,354.0348,1.0
11801,607.4227,353.12674,1.0
11802,606.437,351.8427,0.9776057
11803,604.1398,350.56723,0.9436137
11804,602.27747,352.06342,0.9698996
11805,602.22626,352.9755,1.0
11806,603.07367,352.71524,1.0
11807,604.0199,350.89893,1.0
11808,605.11847,349.71536,1.0
11809,603.89246,346.54205,0.88362396
11810,601.63495,345.48706,0.9445222
11811,603.02655,345.77917,0.9372417
11812,603.9558,343.90442,0.9918202
11813,603.10876,343.78366,0.99333966
11814,603.29254,343.4649,0.9921054
11815,601.50995,343.47086,0.94146514
11816,596.87317,346.50064,0.87775487
11817,596.99316,345.6403,0.8805756
11818,594.89526,345.22888,0.95591784
11819,590.92523,349.45462,1.0
11820,588.52057,351.2358,1.0
11821,585.1418,350.6228,0.9599534
11822,581.39716,349.19907,0.9488471
11823,577.6296,347.85596,0.98524195
11824,576.25903,348.26883,0.98199344
11825,577.0942,344.26248,0.97900206
11826,576.3394,340.32706,1.0
11827,575.28455,338.54852,1.0
11828,574.98016,338.88092,1.0
11829,575.0812,337.15222,1.0
11830,576.62274,335.57443,0.96020097
11831,578.8018,334.31262,0.9860048
11832,581.6144,333.32574,0.96209997
11833,583.2678,330.52567,0.9096738
11834,584.1132,329.73886,0.91629
11835,584.4818,329.69293,0.93660665
11836,585.0072,329.32294,0.9638461
11837,585.21375,329.399,0.9595684
11838,581.5341,326.00668,0.97446364
11839,579.61993,324.91745,1.0
11840,581.7887,326.42468,0.9414437
11841,584.00336,327.21262,0.9595392
11842,585.1144,326.45978,0.99097395
11843,584.53644,324.4457,1.0
11844,585.6802,321.99155,1.0
11845,587.7227,321.9227,1.0
11846,588.6674,323.37128,1.0
11847,589.98016,325.7162,1.0
11848,588.82996,325.7586,1.0
11849,588.44794,323.86823,1.0
11850,588.09406,324.37036,1.0
11851,586.08496,327.43423,1.0
11852,587.00995,330.1344,0.9536408
11853,585.0624,329.9055,0.9399382
11854,584.16187,329.26382,0.93096614
11855,579.47437,326.44086,0.96083593
11856,572.9639,321.68085,1.0
11857,569.2386,317.02933,0.9741976
11858,566.3231,318.16107,0.96420383
11859,560.59686,319.20578,0.97512394
11860,560.2669,318.10168,0.9997004
11861,559.8957,318.30505,0.9927815
11862,559.4623,318.9688,0.9950469
11863,560.0381,318.9886,0.9784517
11864,558.8024,318.81903,1.0
11865,556.4544,318.93768,1.0
11866,553.80676,318.5947,0.9867797
11867,549.96216,317.53506,0.96041906
11868,547.2335,313.56506,0.9718425
11869,546.93756,311.5137,0.95356184
11870,546.6847,310.862,0.9479804
11871,546.8435,309.54208,0.9978652
11872,546.92126,309.88812,0.9796708
11873,546.22546,311.23703,0.9565693
11874,545.50275,312.08588,0.94805264
11875,545.16174,312.21194,0.93618596
11876,545.0927,311.87778,0.9458885
11877,545.66425,311.63342,0.9447924
11878,545.01013,312.03406,0.94290924
11879,545.1208,311.91147,0.9426335
11880,545.05396,311.94562,0.9463893
11881,545.28766,312.30777,0.93985915
11882,544.9361,313.02496,0.95988
11883,544.3583,313.0373,0.9637848
11884,545.1796,313.04492,0.96022224
11885,545.41235,312.31348,0.9426981
11886,545.624,312.02274,0.93747556
11887,544.9514,313.0955,0.9577562
11888,544.3035,313.0726,0.96117616
11889,544.599,313.02948,0.957417
11890,544.9188,312.84454,0.9537296
11891,545.18933,311.0122,0.9603332
11892,546.0647,309.08313,0.943781
11893,394.22238,19.225496,0.029172648
11894,394.03638,18.958586,0.030497355
11895,394.68195,19.626322,0.02371509
11896,394.31363,19.241295,0.03287434
11897,394.28223,18.989342,0.03277631
11898,394.14484,19.320875,0.023377221
11899,394.41516,19.411644,0.029029086
11900,244.33002,84.79851,0.027466139
11901,401.4569,10.565259,0.05303653
11902,388.55664,19.34748,0.03400399
11903,400.8435,10.013183,0.07701485
11904,402.00208,10.843207,0.049575314
11905,393.93292,18.431908,0.042321775
11906,394.28903,19.260311,0.028849743
11907,393.66382,18.1281,0.042468805
11908,394.10773,19.112558,0.029114543
11909,394.2736,19.329155,0.027053531
11910,236.54199,84.48749,0.0350968
11911,401.89798,10.75525,0.05605905
11912,559.27405,310.5186,0.9846441
11913,562.98987,315.15665,0.9552791
11914,569.87213,318.57764,0.97976923
11915,574.12976,319.40555,0.9592447
11916,576.41754,321.33688,0.97550607
11917,578.74426,321.9179,1.0
11918,580.6023,317.80298,0.9669756
11919,394.57214,19.664698,0.027114127
11920,393.88196,18.340946,0.045092594
11921,393.87634,17.979542,0.047454845
11922,591.18463,300.2467,0.97311443
11923,592.36206,297.50226,0.8389243
11924,594.11316,296.03937,0.8875293
11925,595.2423,294.98578,0.7673291
11926,595.21185,293.96817,0.8772608
11927,596.0185,293.90244,0.89021397
11928,597.9501,295.13953,0.8254415
11929,597.1637,294.4126,0.83966875
11930,597.64343,293.91977,0.9023067
11931,595.30664,294.70905,0.66173565
11932,595.26636,294.57373,0.89410996
11933,594.0076,294.3783,0.9413067
11934,593.8808,294.27695,0.9528104
11935,593.7703,294.12833,0.9510292
11936,593.6922,293.72357,0.9675695
11937,593.2523,293.20193,0.9470936
11938,593.64404,293.43268,0.9517397
11939,593.4235,293.53525,0.9624898
11940,591.8527,291.2976,1.0
11941,590.3291,289.44275,0.990644
11942,588.43176,291.50775,1.0
11943,587.9219,290.93124,1.0
11944,587.86523,291.92844,1.0
11945,587.949,292.04776,1.0
11946,587.61145,290.6501,1.0
11947,588.6832,290.15775,1.0
11948,588.5671,289.5705,1.0
11949,589.6791,289.65784,0.9904636
11950,589.03156,289.22726,1.0
11951,590.1609,289.6755,1.0
11952,590.7079,290.28455,1.0
11953,589.4843,289.12784,1.0
11954,588.73334,289.52136,1.0
11955,588.97705,289.35596,1.0
11956,588.7133,289.5647,1.0
11957,588.3369,290.59882,1.0
11958,588.47217,289.78198,1.0
11959,588.3508,290.55432,1.0
11960,588.38245,290.11124,1.0
11961,589.06006,289.99637,1.0
11962,591.74725,291.8477,0.9854127
11963,591.8475,292.7648,0.98394763
11964,591.8802,292.54456,0.983939
11965,591.7809,292.92493,0.98144174
11966,591.77686,295.18182,0.93378913
11967,593.44495,295.76505,0.9059982
11968,594.3858,297.65683,0.8847228
11969,601.8591,303.82138,0.8444873
11970,604.50433,306.04776,1.0
11971,607.703,308.98755,1.0
11972,608.14026,311.19135,0.9609437
11973,610.3692,312.82858,0.9508425
11974,614.3839,318.14374,0.931866
11975,616.5473,321.6333,1.0
